horizonal,z
0,0
-0.595167029336846,-0.0615390082128044
-1.12274071875422,0.0367020228243007
-1.58499622844336,0.284617194971617
-1.98420871859553,0.672100610089359
-2.32265334940202,1.18904637003749
-2.60260528105411,1.8253485766763
-2.82633967374303,2.57090133186594
-2.99613168766008,3.41559873746652
-3.1142564829965,4.34933489533819
-3.18298921994358,5.36200390734118
-3.20460505869258,6.4434998753355
-3.18137915943477,7.58371690118145
-3.11558668236141,8.77254908673913
-3.00950278766377,9.99989053386872
-2.86540263553312,11.2556353444303
-2.68556138616071,12.5296776202841
-2.47225419973784,13.8119114632902
-2.22775623645575,15.0922309753089
-1.95434265650573,16.3605302582002
-1.65428862007903,17.6067034138243
-1.32986928736694,18.8206445440413
-0.983359818560676,19.9922477507115
-0.617035373851567,21.111407135695
-0.233171113430829,22.1680168008519
0.165949596129596,23.1521039424044
0.577551005419983,24.0616814183011
0.998094171631877,24.9071398621657
1.42397450091178,25.6999346625189
1.85158739940623,26.4515212078815
2.27732827326171,27.1733548867741
2.69759252862475,27.8768910877175
3.10877557164184,28.5735851992323
3.50727280845953,29.2748926098393
3.88947964522428,29.992268708059
4.25179148808265,30.7371688824123
4.59060374318113,31.5210485214198
4.90231181666624,32.3553630136022
5.18353211981135,33.2485011346872
5.4317650843975,34.1965852092293
5.64473214733262,35.1926709489903
5.82015474552458,36.2298140657319
5.95575431588128,37.3010702712156
6.04925229531064,38.3994952772031
6.09837012072056,39.518144795456
6.10082922901896,40.650074537736
6.0543510571137,41.7883402158047
5.95665704191275,42.9259975414236
5.80546862032397,44.0561022263546
5.59850722925529,45.1717099823592
5.33406345679029,46.2663969316818
5.01704427343019,47.3397889684287
4.65662528349398,48.3954150653273
4.26205323519765,49.4368692464151
3.84257487675714,50.4677455357294
3.40743695638841,51.4916379573079
2.96588622230745,52.512140535188
2.52716942273023,53.5328472934073
2.10053330587269,54.5573522560032
1.6952246199508,55.5892494470133
1.3204901131805,56.632132890475
0.985576533777791,57.6895966104258
0.699671123814608,58.7652013296263
0.468390756721135,59.860509694205
0.291818234532921,60.9739873315126
0.169560310133246,62.1038334586816
0.101223736405375,63.2482472928451
0.0864152662326503,64.4054280511356
0.124741652498325,65.5735749506862
0.215809648085701,66.7508872086294
0.359226005878068,67.9355640420982
0.554597478758757,69.1258046682254
0.801530819610973,70.3198083041438
1.09963278131808,71.5157741669861
1.44851011676338,72.7119014738851
1.84539382249796,73.9065505668661
2.27801186974436,75.0987262875232
2.73171647339291,76.2875946023432
3.19185984833401,77.4723214778126
3.64379420945797,78.652072880418
4.07287177165517,79.8260147766461
4.46444474981597,80.9933131329836
4.8038653588307,82.153133915917
5.07648581358974,83.3046430919328
5.26765832898343,84.4470066275179
5.36273511990215,85.5793904891588
5.34706840123622,86.7009606433421
5.20763465638081,87.8109395775298
4.95029249009928,88.909206835522
4.59308252094092,89.9960658684342
4.15424840101813,91.0718271925034
3.65203378244327,92.1368013239669
3.10468231732879,93.1912987790618
2.53043765778706,94.2356300740254
1.94754345593048,95.2701057250947
1.37424336387144,96.295036248507
0.828781033722338,97.3107321604994
0.329400117595551,98.3175039773091
-0.105655732396475,99.3156622151734
-0.458286449603371,100.305525166551
-0.719007095093674,101.287877697187
-0.891686177900328,102.264227861422
-0.98134089075216,103.236145923369
-0.992988426377967,104.205202147138
-0.93164597750655,105.172966796843
-0.802330736866727,106.141010136595
-0.610059897187331,107.110902430506
-0.359850651197136,108.084213942688
-0.0567201916249704,109.062514937253
0.294314288800351,110.047375678314
0.688235597350041,111.040366429981
1.12002654129527,112.043057456368
1.5832617153899,113.056588218829
2.06588286431841,114.080374967696
2.55442352024794,115.113403150542
3.03541721534564,116.154658214943
3.49539748177868,117.203125608472
3.92089785171419,118.257790778704
4.29845185731932,119.317639173212
4.61459303076122,120.381656239573
4.85585490420703,121.448827425359
5.00877100982389,122.518138178145
5.05987487977898,123.588573945505
4.99570004623942,124.659120175014
4.80445154687506,125.728775782763
4.4937656708245,126.796696256359
4.08381499849658,127.862138097286
3.59498104848789,128.924359490596
3.04764533939513,129.982618621338
2.4621893898149,131.036173674564
1.85899471834383,132.084282835323
1.2584428435786,133.126204288666
0.680915284115821,134.161196219643
0.14679355855214,135.188516813306
-0.323540814515803,136.207424254703
-0.709706316491374,137.217176728887
-0.991508035029086,138.217050900808
-1.15994743285404,139.207432229502
-1.2233803540507,140.190424804834
-1.19165549271285,141.16828055588
-1.07462154293438,142.143251411717
-0.882127198809113,143.11758930142
-0.624021154430903,144.093546154066
-0.31015210389357,145.07337389873
0.0496312587090423,146.05932446449
0.445480239283058,147.053649780421
0.867546143734686,148.058601775599
1.30598027797003,149.0764323791
1.75093394789528,150.109393520002
2.19267760516508,151.159467621057
2.62286677076036,152.22550409403
3.03405055877572,153.30433105327
3.41879297652437,154.39274292484
3.76965803131949,155.487534134797
4.07920973047431,156.585499109203
4.34001208130197,157.683432274117
4.54462909111568,158.7781280556
4.68562476722864,159.866380879712
4.75556311695404,160.944985172513
4.74700814760507,162.010735360063
4.65252386649493,163.060425868422
4.46481723601764,164.090902212171
4.1851725234183,165.102075217117
3.82816881846103,166.09860694147
3.40952885155677,167.085568151602
2.94497535311653,168.068029613886
2.45023105355122,169.051062094695
1.94101868327181,170.039736360402
1.43306097268924,171.039123177379
0.942080652214495,172.054293312
0.483800452258485,173.090317530636
0.0739431032322271,174.152266599662
-0.271768664453403,175.24521128545
