frame,y,x,frame,particle
0,633.5229900225543,2499.4928543741344,0,0
1,633.3365507065519,2498.074085719446,1,0
2,633.5898676732746,2497.929914488883,2,0
3,633.5272237450016,2496.6927729711906,3,0
4,633.7924701892946,2496.431662218647,4,0
5,633.4990260116593,2495.293755044299,5,0
6,633.542427518965,2493.852803209443,6,0
7,633.8204025572732,2493.3681851044007,7,0
8,633.5811837801132,2491.4700708462847,8,0
9,633.3609228631174,2489.533520074141,9,0
10,633.4797388809874,2487.857500789113,10,0
11,633.3537136068204,2485.525491736961,11,0
12,633.1666297365178,2482.541827341312,12,0
13,633.4325377274281,2479.5203677008235,13,0
14,634.0498653717718,2474.853886111649,14,0
15,633.8683862356213,2469.8739231533664,15,0
16,633.8569616957747,2463.7155984648202,16,0
17,633.8578038686219,2457.871491556706,17,0
20,631.348670792883,2425.323964699094,20,0
21,630.0993233864809,2413.1643526932685,21,0
22,629.5768849503202,2400.5608112559785,22,0
23,629.2579011408169,2387.73712380078,23,0
24,629.0804716047352,2372.9514320868684,24,0
25,629.0885070704438,2358.9027028233504,25,0
26,629.0807741545701,2343.681763994334,26,0
27,628.9995643467413,2327.964190335306,27,0
28,628.9035958660139,2312.5763207523996,28,0
29,628.8417031863002,2297.127771891349,29,0
30,628.7740620957873,2281.6874199192566,30,0
31,628.4980579846866,2265.565026426385,31,0
32,628.6423188678356,2250.0284892214977,32,0
33,628.7377329742915,2233.8350413198973,33,0
34,629.0066270724611,2217.571601532457,34,0
35,629.4615983849258,2201.0760272363163,35,0
36,629.9612096102416,2184.7082717243047,36,0
37,668.1327965239767,2169.033337945509,37,0
38,632.6960182652534,2151.4259082224207,38,0
39,635.3843333130959,2134.56361601103,39,0
40,639.5062802216823,2118.2931995594536,40,0
41,644.296821476495,2102.584206283943,41,0
42,652.0643475156996,2088.3648209679777,42,0
43,660.1782104152717,2076.0464857734664,43,0
44,668.0099159577904,2066.0753665870607,44,0
45,674.2294146967813,2057.6485087577385,45,0
46,680.4252749680068,2050.745455410838,46,0
47,684.9813149976022,2042.6603175960306,47,0
48,687.9230140159685,2033.913682109872,48,0
49,689.5706321310179,2023.3658896882027,49,0
50,690.425373915418,2011.6524997668623,50,0
51,690.940707633061,1999.2524164710883,51,0
