frame,y,x,frame,particle
0,795.820119413836,2444.7858181828046,0,0
1,795.5566400678159,2444.7331239018295,1,0
2,795.6381584554028,2444.7927958929836,2,0
3,795.6121192887425,2444.737732419232,3,0
4,795.5759650156642,2444.7323778889645,4,0
5,795.4904747687008,2444.4937070970736,5,0
6,795.3265203467241,2444.3094635313537,6,0
7,795.2695768497323,2443.7035673698165,7,0
8,795.2605920680601,2442.7617521131137,8,0
9,795.3504397157457,2441.5623566950817,9,0
10,795.2972413070615,2440.757773400984,10,0
11,795.4329212701174,2439.6636775409597,11,0
12,795.3694174582299,2438.573027445472,12,0
13,795.3261803805353,2437.3231752693932,13,0
14,795.3954272830941,2436.0763549999856,14,0
15,795.4171066129244,2434.3243658026886,15,0
16,795.2351978945076,2432.9040187263845,16,0
17,795.0638612362459,2431.076275081366,17,0
18,795.1418160844515,2429.2363719357595,18,0
19,795.0201250927288,2426.9240851475297,19,0
20,794.9270536882524,2424.647805545643,20,0
21,794.9650135181982,2421.8821190996573,21,0
22,794.9473555615461,2418.9309464852818,22,0
23,794.8507731298974,2415.859548911317,23,0
24,794.8513051578536,2412.5960859992697,24,0
25,794.9009011670138,2408.9520533175937,25,0
26,794.8084951462315,2404.9323528950954,26,0
27,794.6245391896719,2400.8515268831716,27,0
28,794.6809322634507,2396.1505062508377,28,0
29,794.671634074722,2391.3423503686117,29,0
30,793.7216679568169,2386.438489556695,30,0
31,793.7551477720615,2379.7460278968115,31,0
32,794.137317121457,2371.7602860725247,32,0
33,793.7180604597236,2363.7966085886815,33,0
34,793.2082558654272,2355.959100969858,34,0
35,793.4615179975062,2346.8556286676535,35,0
36,793.7629042321596,2338.387164415063,36,0
37,793.3168773817872,2330.3318561063693,37,0
38,792.7947142679576,2321.7172751740754,38,0
39,792.5533932524711,2313.6416856349974,39,0
40,792.8890538055783,2304.9139560999815,40,0
41,791.3390365903107,2295.4861338639785,41,0
42,790.241861942496,2287.28419531338,42,0
43,789.4809069128196,2277.705110426569,43,0
44,788.0202198398697,2269.1232028197783,44,0
45,786.6438687256165,2260.2854493909804,45,0
46,784.5974157459468,2251.8108864608294,46,0
47,782.4341812769449,2243.393998511598,47,0
48,780.205729195162,2235.1853638382286,48,0
49,777.7859098691796,2226.900216472638,49,0
50,774.4600707402014,2218.92349633702,50,0
51,771.2140789087688,2211.208274264475,51,0
52,767.8806463656176,2203.6154311754694,52,0
53,764.2559024673822,2196.2916357032777,53,0
54,761.0954280142657,2189.8316222365083,54,0
55,758.2980335533803,2183.105672758646,55,0
56,755.3655182932577,2176.883485255886,56,0
57,752.9699399584196,2170.2961773408156,57,0
58,750.9203130206404,2164.307970291106,58,0
59,748.893634886446,2157.110555183435,59,0
60,747.6781638629093,2150.5625471844564,60,0
61,746.6304141054687,2143.0865323798,61,0
62,746.0317913015184,2135.6824060548984,62,0
63,745.1182787051089,2128.1070527862626,63,0
64,744.5864916358274,2120.2393789331177,64,0
65,744.4056157832085,2112.2189583087047,65,0
66,744.4733716171635,2104.262524776819,66,0
67,744.810709773846,2096.2367440787134,67,0
68,745.4459403008078,2087.992974981227,68,0
69,746.2060991053881,2079.5224824573193,69,0
