horizonal,z
0,0
-0.3530087168524,0.281422821707167
-0.696373071841447,0.668635354522593
-1.02564375995638,1.15544970136889
-1.33637147618653,1.73567796516883
-1.62410691552117,2.40313224884494
-1.88440077294958,3.15162465532006
-2.11280374346103,3.97496728751679
-2.30486652204489,4.86697224835771
-2.45613980369038,5.8214516407655
-2.56217428338682,6.83221756766292
-2.6185206561235,7.89308213197259
-2.62072961688971,8.99785743661721
-2.56435186067472,10.1403555845193
-2.44493808246783,11.3143886786017
-2.25803870600437,12.5137688217871
-1.99918787978083,13.732308116998
-1.66971975698122,14.9644295444475
-1.29426724598809,16.2069995935098
-0.903288486491636,17.4574956308496
-0.527241618182044,18.7133950231315
-0.196584780749504,19.9721751370201
0.0582238861157901,21.2313133391799
0.206714828869843,22.4882869962756
0.218372838553369,23.7405734749718
0.0724574615561855,24.9842303755682
-0.212627078920191,26.2096362329046
-0.608690390471321,27.4057498154561
-1.08754208069273,28.5615298916977
-1.62099175717999,29.6659352301042
-2.18082327480384,30.7079245991508
-2.73871747753568,31.6764567673122
-3.2663294566221,32.5604905030637
-3.74040683349851,33.3550482873533
-4.15806735035546,34.0794074510228
-4.52152127957233,34.758909037387
-4.83297889352843,35.4188940897608
-5.09466342588218,36.084703651459
-5.30894878516054,36.7816787657967
-5.47830608948321,37.5351604760886
-5.60521611557511,38.3702377762617
-5.69264194688702,39.296876696962
-5.7442942422945,40.3016026757507
-5.76394796823672,41.3689247550844
-5.75537637130429,42.4833519774199
-5.72224950718248,43.6293933852143
-5.66807748565317,44.7915580209243
-5.5963566577109,45.9543549270066
-5.51019414461776,47.1031599463048
-5.40817227199692,48.2334254761538
-5.28595414247869,49.3471049167871
-5.1391542049768,50.4462600184863
-4.96342396072409,51.532952531533
-4.75456312022989,52.6092442062088
-4.50840844632266,53.6771967927953
-4.22079670183083,54.7388720415742
-3.89039007448967,55.7965360286868
-3.52715245166189,56.8532721337133
-3.14387314561698,57.9123680620935
-2.75331635738676,58.9771115192675
-2.36814584305206,60.0507902106751
-2.00100024745601,61.1366918417561
-1.66451821544172,62.2381041179506
-1.3713383918523,63.3583147446984
-1.13183224046164,64.4992671471084
-0.947302500766489,65.6575276289655
-0.816791246265538,66.8283182137237
-0.73941628815966,68.0068609248366
-0.714344300683382,69.1883777857584
-0.740742772455163,70.3680908199428
-0.817779192093409,71.5412220508436
-0.944621048216578,72.7029935019149
-1.11951507526596,73.8498339711446
-1.33702362766978,74.9829993546577
-1.59070650740281,76.1049523231132
-1.87399672911166,77.2181555471702
-2.18031640100606,78.3250716974878
-2.50308763129577,79.4281634447251
-2.8357325281905,80.5298934595412
-3.17167319990004,81.6327244125951
-3.50334325429728,82.7384826796548
-3.81927968909563,83.8464494569238
-4.10726056642283,84.9552696457146
-4.35512133959446,86.0635881473394
-4.5506974619261,87.1700498631106
-4.6818243867333,88.2732996943407
-4.73633756733166,89.3719825423421
-4.70207245703671,90.464743308427
-4.57179679615327,91.5508899810059
-4.35800747294333,92.6323828968817
-4.07813366265804,93.7118454799549
-3.74960454054857,94.7919011541265
-3.38984928186613,95.8751733432971
-3.01629706186189,96.9642854713677
-2.64637705578705,98.0618609622389
-2.2975184388928,99.1705232398115
-1.98504698089641,100.291597062409
-1.71587482937965,101.421212526042
-1.49481072639036,102.554201061147
-1.32666341397639,103.685394098158
-1.21624163418561,104.809623067509
-1.16835412906584,105.921719399634
-1.18780964066495,107.016514524968
-1.27941691103078,108.088839873946
-1.44502626580997,109.135072482912
-1.67459861875943,110.157771811846
-1.95504488405282,111.161042926641
-2.27326801210886,112.148990893187
-2.61617095334623,113.125720777375
-2.97065665818364,114.095337645096
-3.3236280770398,115.061946562241
-3.66198816033341,116.029652594702
-3.97366125842759,117.001812432773
-4.25066419819582,117.978789264369
-4.48611514847185,118.960197901807
-4.67318385358354,119.945653157406
-4.80504091745026,120.934769843483
-4.87485694399148,121.927162772357
-4.87580253712661,122.922446756345
-4.80104830077505,123.920236607766
-4.64720509835881,124.920257268862
-4.42461818358129,125.922674201573
-4.14696647873204,126.927762997763
-3.82790225837154,127.935799249297
-3.48107779706027,128.947058548038
-3.12014536935877,129.961816485852
-2.75875724982744,130.980348654602
-2.41056571302683,132.002930646152
-2.08772385300915,133.029981634321
-1.79646473165952,134.062495120744
-1.54164822084886,135.101608189009
-1.32814514814321,136.148457922704
-1.16082634110864,137.204181405419
-1.04456262731115,138.269915720742
-0.984224834316845,139.346797952261
-0.9846213420899,140.435933471584
-1.04680337685654,141.536524931429
-1.16589482795417,142.64482577024
-1.33644277170082,143.756835730607
-1.55299299721106,144.86855455512
-1.81009129359952,145.97598198637
-2.10228344998078,147.075117766949
-2.42411525546941,148.161961639447
-2.76986925189383,149.232946636526
-3.13077723007034,150.289542787938
-3.49613462093099,151.336469798978
-3.8552134481876,152.378501536197
-4.19728573555203,153.420411866148
-4.51162350673614,154.466974655383
-4.78749878545174,155.522963770455
-5.01418359541074,156.593153077916
-5.18239774726473,157.680797216528
-5.28865219942464,158.783073913899
-5.33090569724111,159.895641669846
-5.30711698606487,161.014158984185
-5.21524481124654,162.134284356733
-5.05324791813687,163.251676287307
-4.81908505208651,164.361993275725
-4.51071495844614,165.460893821804
-4.13010412499393,166.545461931007
-3.69525000921797,167.618483631389
-3.22815764406394,168.684170456653
-2.75082204428446,169.7467339405
-2.28522269643293,170.810385616633
-1.85333775130364,171.879337018752
-1.47714535969093,172.957799680561
-1.17862367238913,174.04998513576
-0.974728877056537,175.158810939044
