frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
0,642.8749986754821,2434.529073860189,385737.30353711545,12.374260993185011,0.5311713395558506,2911.5547015901197,601884.0,,0,0
1,642.8645615526956,2433.8179290737316,388139.4034101496,12.32454749688397,0.47713609625263254,2935.733166778693,607691.0,,1,0
2,642.8520379312833,2433.544945296262,389830.90013716405,12.412710261945918,0.5050845184440588,2979.241866506419,606846.0,,2,0
3,642.8844397148603,2432.864490987852,388815.330758258,12.322971364538422,0.4843574879211477,2977.1391789080217,602472.0,,3,0
4,642.82868989492,2432.6418548002994,392434.77000769076,12.46473706141886,0.5167382359510059,2897.8747763432266,611933.0,,4,0
5,657.7799834675875,2430.682824488369,403150.7654735431,15.119444566478384,0.6286790203239051,2878.9504658876403,587482.0,,5,0
6,641.8634944377751,2431.7235898635713,374709.5413379993,11.924557207827283,0.5398006683594522,2919.3852213876307,582436.0,,6,0
7,657.7537661481488,2429.3392620345217,390935.5916786088,15.091308712913229,0.6321897139917136,2890.155981853769,567726.0,,7,0
8,657.9207569318625,2428.9282820961666,382708.2652056839,15.086409116971312,0.6348580487970013,2912.7434407845503,559412.0,,8,0
9,657.9253815756286,2428.096852075991,376852.57944353926,15.07148609495741,0.6253264414690658,2902.7078575316623,557767.0,,9,0
10,658.1053972507681,2427.7702753606427,372258.73602951335,15.078818118076361,0.6333486390989398,2923.8500591391266,546235.0,,10,0
11,657.9587402838406,2427.1749944252274,371494.6022589844,14.995025194204048,0.6355777812938159,2884.651466993737,549008.0,,11,0
12,657.9426415118089,2426.240190711654,364334.149682487,15.040123823248454,0.6241765290922971,2889.7063882512566,537613.0,,12,0
13,658.1156825548014,2425.3560768037996,356115.17436437256,14.959744590912896,0.6155863611819997,2846.9807475669177,526921.0,,13,0
14,640.7666602308545,2426.5229943528407,362323.8690941024,11.854025861965683,0.5732356853971382,2807.4283335367336,572508.0,,14,0
15,640.1891821567364,2425.426438989967,352823.75054046046,11.51302561503609,0.5327128144896291,2882.817959421284,555268.0,,15,0
16,640.1510663100084,2424.735605595634,354082.5937876752,11.521083524196706,0.5385814290845681,2957.8928844736124,556917.0,,16,0
17,639.798495331601,2423.7405426282894,354192.93179127004,11.519429903737333,0.5322412273681976,2888.294607729161,560070.0,,17,0
18,657.0508566499061,2421.075784344479,346318.8501138136,15.449880895399067,0.6273618524379629,2788.639105174496,516768.0,,18,0
19,639.8028796578835,2421.9536529071866,359943.4384421655,11.68277440125716,0.5330437563544841,2851.1965187456217,572422.0,,19,0
20,656.9940304485483,2419.1823758246865,344535.8676045397,15.33901795313774,0.6180863923270064,2812.055535243731,518757.0,,20,0
21,656.991313095892,2418.022715708532,340774.4930679715,15.35414323191608,0.6139767952435969,2821.103487849793,518436.0,,21,0
22,656.986500305276,2417.022234547717,334341.7586324488,15.184825933249703,0.6199065547087151,2835.4932765491794,504472.0,,22,0
23,656.9907817885345,2416.0539691412637,329697.4489380269,15.24649411274846,0.6242197899720341,2823.299862309422,504441.0,,23,0
24,656.9605303848964,2414.4372576145597,321954.08255344105,15.215448159474944,0.6223725973036998,2839.4218142710515,494251.0,,24,0
25,657.3058150654548,2413.3361082975384,312036.9838242865,15.170014674879654,0.6220765029373521,2836.600693806887,484566.0,,25,0
26,655.6405922417144,2411.488398498577,330539.1925844751,15.600747572005183,0.6216834122001081,2863.2999058766923,505900.0,,26,0
27,655.888905584531,2410.0817845782954,316527.0645840277,15.671009643079666,0.6081592491146318,2867.435247619213,491141.0,,27,0
28,655.9604980704137,2409.0724958048477,315225.06434576417,15.413746033928541,0.5977562202232931,2814.014553171085,495921.0,,28,0
29,638.2952972259247,2408.4088921321822,371675.5321243853,12.312824922714038,0.4417273046040402,2774.7195205001963,622287.0,,29,0
30,655.841125938553,2405.5319081166235,293175.61785594,15.40043371859097,0.6121143198036106,2825.3848680962114,482425.0,,30,0
32,637.1065370500096,2402.6434696570677,366176.9603598512,12.155737125955909,0.48001285450464387,2751.3241716395937,614559.0,,32,0
33,636.7352663070119,2399.286529420981,367411.34462276025,11.601979336275553,0.3278728752765859,2821.6034364411394,632133.0,,33,0
34,636.5341571943751,2396.4708072512826,350724.15748864267,11.38404959382717,0.257218082345184,2870.3107144333817,605978.0,,34,0
35,637.146587161355,2396.20714486226,393267.98540584196,12.546057975905939,0.412997242473157,2820.6055073576545,669001.0,,35,0
36,636.964106591733,2392.4242965976714,403574.3392748002,12.609665774217877,0.2769648033165818,2837.7229033789417,691749.0,,36,0
37,636.8256177174194,2390.366439024002,413930.631351268,12.856989768115389,0.33707524315545623,2841.024015547624,721432.0,,37,0
38,636.2910440419287,2387.57358153102,405656.340434719,12.9828458988949,0.4003380005526558,2867.766621472517,695199.0,,38,0
39,636.556618737342,2384.2852319611716,418760.1712112267,13.061735685352744,0.3780411751386904,2836.9167808934653,742537.0,,39,0
40,635.3902821669975,2378.9658877081956,397878.3086146085,12.175071888906905,0.2953786628651296,2910.1239402508245,696188.0,,40,0
41,635.0433905594527,2373.1585392355014,349830.303621535,11.835557572759978,0.19520283379644265,2960.251041180687,618421.0,,41,0
42,634.9340662359984,2368.9055452680814,343957.12948099646,12.222181934292427,0.22757845890557035,2880.650025308094,607007.0,,42,0
43,634.5149868275363,2363.3849303679044,348986.15317656955,12.547633112798437,0.20195732573435676,2764.2784138541283,602601.0,,43,0
44,633.9103631844918,2359.030385170641,360265.0867743495,13.217409947758055,0.3775178712494321,2885.084758445668,612572.0,,44,0
45,633.1170463198141,2351.8503048441557,358262.08963727846,12.492386437006491,0.4112960870257073,2693.617718141316,618208.0,,45,0
46,633.2464256050106,2342.124495293099,334221.98594494764,11.792635476391629,0.23317756154747904,2698.8227416382615,594250.0,,46,0
47,631.5624271889848,2332.7437938122816,298673.474824581,10.517602000730667,0.20537382376718316,2752.2920464855633,533803.0,,47,0
48,660.7570383847626,2321.5804064853255,288383.0846033532,9.614251367257882,0.14160438531105438,2612.5955577742156,493430.0,,48,0
54,629.0983445858723,2262.9927755419217,289823.3843573967,9.430999287153952,0.12619768741371262,3010.2952836747645,508875.0,,54,0
55,628.560691870745,2252.022585502827,288612.6054603122,8.820987703641535,0.08049310447299181,3123.7647864805995,510158.0,,55,0
56,629.0262360752274,2241.0827802042095,301146.5184068594,9.352528462811003,0.12769971602181118,3098.1568459432224,524048.0,,56,0
57,628.5988806017419,2230.0856180522565,305725.2251961609,8.775447222273662,0.09970653371423024,3172.667760570896,536713.0,,57,0
58,628.2295266307103,2218.9123706276446,298141.24761004536,8.833987846656498,0.08563932886734867,3017.9576941816113,524719.0,,58,0
59,628.4438476227947,2207.8948893043375,295463.67714665097,8.566136291151489,0.059017873517513135,3107.0188978115634,525360.0,,59,0
60,629.0610372529616,2196.7744447465516,295909.18394167215,9.280188719727246,0.09343533895910687,3065.5378283097034,522346.0,,60,0
61,629.2046598781399,2185.554523103694,288176.8026628029,8.995936594417957,0.08792804270764507,3097.957071148103,506463.0,,61,0
63,630.3279129539847,2162.494717389492,293471.6826648936,9.340466056228388,0.1003072014393529,2996.7904233558,528720.0,,63,0
64,639.293502920149,2150.635359031402,377737.79748412874,14.347967643234417,0.555747829766232,3057.691956194415,648235.0,,64,0
65,639.2455314674022,2139.1465568213603,385578.4447972891,14.032106639898254,0.5147459837620879,3060.991958615344,670144.0,,65,0
