frame,y,x,frame,particle
5,637.276278503648,2528.984808570702,5,1
6,636.7950328924663,2520.988810218647,6,1
7,636.1871226732853,2511.997130267846,7,1
8,635.4818006680902,2501.416948163002,8,1
9,634.5164856447383,2490.0074889466514,9,1
10,676.0915882710093,2478.7754857516493,10,1
11,677.0803661130677,2466.591415969678,11,1
12,674.1631403894305,2450.820620938222,12,1
13,674.0399527951013,2436.288238008104,13,1
14,675.7806741108429,2422.4713778600385,14,1
15,632.8658328602265,2405.946599399483,15,1
16,675.0924366010538,2391.8225872738417,16,1
17,673.5549043364127,2374.88752902721,17,1
18,673.3105905073774,2358.676964597832,18,1
19,673.0424111195935,2342.454841132395,19,1
20,673.4436906849046,2327.0043933061474,20,1
21,632.872006761437,2310.242517300763,21,1
22,673.8908178560775,2295.4580595824127,22,1
23,674.2472308891234,2279.267429769344,23,1
24,633.176235153121,2261.241888626259,24,1
25,634.1404602485869,2244.460760307021,25,1
26,635.004693980389,2227.931700399758,26,1
27,636.4620579824613,2211.2256157127413,27,1
28,638.8069038489783,2194.186612621317,28,1
29,641.5262982770732,2177.8085206671135,29,1
30,645.5572868800202,2161.5837077156834,30,1
31,651.3828724603101,2146.055367682,31,1
32,659.3401336619687,2132.1027246741246,32,1
33,669.5129539612901,2119.7034181302824,33,1
34,675.5065145289615,2110.4973591632624,34,1
35,680.5253597916387,2103.087920623198,35,1
36,684.8458392608367,2095.4529454414433,36,1
37,687.2306475746633,2087.066067033649,37,1
38,688.5165983377613,2078.0291048306826,38,1
39,689.750820390621,2066.835874881446,39,1
40,691.43822230324,2054.51355343619,40,1
41,693.0463698664822,2041.4322327222596,41,1
42,694.7910067665788,2028.752008208344,42,1
43,696.9460135484073,2015.6060615630897,43,1
44,699.1734632606809,2002.283632836425,44,1
45,701.4221486752722,1988.5992315217832,45,1
46,703.1415552150291,1975.0294819902192,46,1
47,705.1856776567871,1961.5315659426,47,1
48,706.3903756271676,1947.0713886155318,48,1
49,706.6759739291365,1932.7402966016919,49,1
50,706.7799638572319,1918.2092222951817,50,1
51,705.232780383675,1903.5167681509877,51,1
52,703.581757149679,1888.5672258403215,52,1
53,701.3370418363446,1874.2608048721333,53,1
54,697.9442195517795,1860.1519474036604,54,1
55,694.1001274946836,1846.503885781223,55,1
56,689.8919494609316,1832.75431774518,56,1
57,685.2187828272142,1819.169031618059,57,1
58,680.8829350798003,1805.7627360432061,58,1
59,676.4552129111624,1791.9173347584747,59,1
60,672.659293232836,1777.8552863570592,60,1
61,669.17837430308,1763.854888752728,61,1
62,666.2579002921839,1749.4264513108822,62,1
63,663.7398828014797,1734.904991406511,63,1
