frame,y,x,frame,particle
0,760.7980546590519,2451.6750507719275,0,0
1,760.8214869915035,2451.22170298072,1,0
2,760.8057503386427,2451.006083601247,2,0
3,760.8664803676994,2450.741637131341,3,0
4,761.0052317312787,2450.143488480459,4,0
5,760.9792010184939,2449.506956618902,5,0
6,760.9827702669927,2448.8262411390524,6,0
7,761.0239865870888,2448.0175804111896,7,0
8,761.0242627092829,2447.0461067682136,8,0
9,760.9671616038466,2446.0476705796696,9,0
10,760.9634918119207,2445.1453917797216,10,0
11,760.9656663463311,2444.0075033271232,11,0
12,760.8631145728397,2442.659740269559,12,0
13,760.8326152787117,2441.190625571733,13,0
14,760.9507403409707,2439.1219244057525,14,0
15,761.0528655014489,2436.918269964004,15,0
16,761.0506874661896,2434.0829073524715,16,0
17,761.0913920834228,2430.8785597718584,17,0
18,761.0115215882182,2427.456826202816,18,0
19,760.9312026519092,2423.470253025758,19,0
20,760.8433039777063,2419.1109157389064,20,0
21,760.7448153244009,2414.3803640210185,21,0
22,760.6003316623691,2409.1221803005037,22,0
23,759.9665458507492,2403.1315301449727,23,0
24,759.6315486322608,2396.6768427444954,24,0
25,759.2024908146811,2389.8096249390233,25,0
26,758.8777565072758,2382.469191453062,26,0
27,758.5033086927502,2374.8098626018295,27,0
28,758.1020753402444,2366.604633718992,28,0
29,757.9259775511898,2357.61169233405,29,0
30,757.8798836494748,2348.3286441194423,30,0
31,757.8780074585637,2339.051544276342,31,0
32,757.9064925536464,2329.5683123977224,32,0
33,757.7874985826945,2319.942334286743,33,0
34,757.6410487472306,2310.1908338840312,34,0
35,757.8769630455471,2300.18098205869,35,0
36,757.9213855529815,2290.228750884729,36,0
37,757.9346913805742,2280.116091830845,37,0
38,757.9102848772949,2269.945786689423,38,0
39,758.0109198980473,2259.658080780296,39,0
40,758.2311657522315,2249.1183818905993,40,0
41,758.4216892031468,2238.676972215224,41,0
42,758.6708883569002,2228.2127385463796,42,0
43,758.9669695955513,2217.526615348969,43,0
44,759.026640888779,2206.9524822561857,44,0
45,759.1890681232128,2196.5824600265205,45,0
46,759.6924785952077,2186.7605792466884,46,0
47,760.0315828186896,2177.3388998147384,47,0
48,760.7062320313742,2169.1170471792993,48,0
49,760.9916583286148,2162.061580905234,49,0
50,761.8585052188553,2155.7757638399034,50,0
51,761.970330591419,2150.0654724766177,51,0
52,761.9673935581081,2144.441779200422,52,0
53,761.8112860855697,2138.668774159339,53,0
54,761.6734623178244,2132.3737352905814,54,0
55,761.8019948829759,2125.7775247546006,55,0
56,761.9932502649934,2118.590870142096,56,0
57,760.8353629627354,2111.5639218077863,57,0
58,760.2016564998172,2104.302635028803,58,0
59,760.2359877107264,2096.275666932313,59,0
60,760.1141419513657,2088.456785082834,60,0
61,760.068707456193,2079.987917245777,61,0
62,759.9938607197546,2071.1521563582864,62,0
63,760.0841226240074,2061.96875509863,63,0
64,759.9866619049968,2053.1835755468446,64,0
65,759.9581178179723,2043.9664013249726,65,0
66,759.9674757898742,2034.81982068849,66,0
67,759.9541961320786,2026.0324204374776,67,0
68,760.3747663806835,2016.47060799207,68,0
69,760.3659702215523,2007.5419345709397,69,0
70,760.4830959619815,1998.9409055611954,70,0
71,760.2206041126149,1990.293677116212,71,0
72,760.2250190043499,1981.6385303191619,72,0
73,760.1208172837328,1972.8472408228934,73,0
74,760.174664824318,1964.1807837269935,74,0
75,760.060694340845,1955.3409289699666,75,0
76,760.2367741191679,1946.3316350287469,76,0
77,760.2600787708537,1937.3683531862462,77,0
78,760.5033273563687,1928.1453514384573,78,0
79,760.4915907118055,1918.7461144380945,79,0
80,760.9325882182513,1909.796461077285,80,0
81,760.8751564487408,1899.8235532943272,81,0
82,761.0839890499004,1890.4988746356823,82,0
83,761.013152807683,1880.6747778819188,83,0
84,760.8664322942647,1870.262799967335,84,0
85,761.0689919081528,1860.619689527111,85,0
86,762.2161381844774,1850.3388218033037,86,0
87,763.3197719260094,1840.3931263390452,87,0
88,763.4491826838027,1830.2460918584923,88,0
89,762.2685770241736,1819.8242201181497,89,0
90,761.9710683655584,1810.6996207733578,90,0
91,762.1542026477671,1801.0098700270553,91,0
92,762.1089521705142,1791.1659094240379,92,0
93,761.4653077142565,1781.630011820969,93,0
94,761.5895658464021,1772.207159086906,94,0
95,760.9997023655992,1762.640628807349,95,0
96,760.4038055637604,1753.1802138924004,96,0
97,759.9691886321589,1743.8438836056275,97,0
98,759.6626664459408,1734.6093787076998,98,0
99,759.685815196243,1724.7381801965846,99,0
100,759.8911254630573,1714.9433427443066,100,0
101,759.5788058595533,1705.1779509383684,101,0
102,759.954249898999,1695.423984004429,102,0
