frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
0,649.1812173508808,2480.565404482414,780044.5788279268,18.141944190153023,0.3694981671990028,2999.021067532369,1185195.0,,0,0
1,649.2730388465138,2479.476411325417,777192.5042968881,18.11845300154227,0.3756551121998291,2997.224159381029,1183316.0,,1,0
2,649.261565192491,2479.0746530609104,791003.9058327869,17.952457374624395,0.368582328569175,2956.989790192395,1229434.0,,2,0
3,649.1331866348183,2477.656646263982,767158.1138413153,17.947188779811313,0.3850207580469453,2930.378336720863,1147081.0,,3,0
4,649.0068119526068,2476.5518775498213,772300.8337610023,17.930343884858875,0.37183916009562473,2986.2244103677385,1176894.0,,4,0
5,648.8413032184723,2475.1913761320507,782831.5814457838,17.844523326368495,0.38834349338671786,3143.2928539086774,1177685.0,,5,0
6,648.8211649247753,2474.0302600183063,799787.7926397773,17.895548260085285,0.3931391704963957,3205.6337559013245,1217104.0,,6,0
7,648.9868177051138,2472.6909088699203,783703.8590145973,17.96741401275485,0.371177808857577,2972.5709582434843,1174208.0,,7,0
8,648.8692235131778,2471.372343666293,788074.5491760144,18.005363537676406,0.3714615522519816,3072.8796262795477,1191592.0,,8,0
9,648.7790363626775,2469.929147470463,796704.1397703055,17.998804079091162,0.3841585986063787,2976.862259121142,1198087.0,,9,0
10,648.2542620273856,2469.077174569165,816776.4891952572,18.180473838211476,0.34805773156121733,2976.58888329837,1221344.0,,10,0
11,648.8910876115993,2466.6386768674943,798123.6467291572,18.14609745056338,0.39289287115029287,2917.7462277196882,1178097.0,,11,0
12,649.6348583883685,2465.779104133857,849419.5068411159,18.690011209266224,0.3582586173309732,2907.239746612439,1290938.0,,12,0
13,648.9316853777076,2462.2730651660804,783512.2813393881,18.075727148804067,0.39633702062692133,2898.292827729022,1156491.0,,13,0
14,648.7401499749125,2460.105577183283,794233.0413501202,17.92528534913002,0.37739702668259917,2922.905435551985,1166329.0,,14,0
15,648.9592507435334,2458.022344663493,808413.7730547056,18.01074255433047,0.37085898433577524,2947.130704522474,1202958.0,,15,0
16,649.0926936538391,2455.5533407122703,813746.2355684426,18.070369156846308,0.346343750279312,3015.250468353548,1234999.0,,16,0
17,649.2532635499193,2452.3860571437162,790709.7971013066,18.16956518367405,0.3575691389472346,3043.6192647306966,1165993.0,,17,0
18,649.6655731058228,2448.93252604793,792388.4641167698,18.33262627267418,0.3812791747410688,2963.765128876028,1171264.0,,18,0
19,649.9245050346701,2445.266491964386,794047.1231922242,18.456209268554634,0.37999897990121606,2956.7423879804996,1185074.0,,19,0
20,650.0288886082693,2441.2329858071867,787808.7959553627,18.443945859261934,0.3921981349104537,2977.0108855161516,1185644.0,,20,0
21,650.1182864284644,2436.8291073544838,774434.5249683174,18.486732013343044,0.3675628082671097,2880.6177204255655,1170652.0,,21,0
22,649.5748218783729,2431.514997399047,783837.7801706336,18.203575610690724,0.3525694630223653,2981.3203744445573,1212454.0,,22,0
23,649.5985953183653,2425.6035497514044,782740.2828164878,17.85146694337109,0.4035946431310939,3123.7337641614686,1212232.0,,23,0
24,649.9577211189036,2419.2811486929118,772449.8452319325,17.7318974356419,0.46584673613183725,3108.014475146303,1231880.0,,24,0
25,650.2790095763746,2413.084789606134,765538.4446076873,17.8999060526574,0.4916118228498901,3039.4096167811276,1205542.0,,25,0
26,650.4678898894441,2406.284250084979,765899.7213489847,18.12343870640738,0.498309692927606,3027.2320061458504,1214306.0,,26,0
27,650.0709598408331,2398.803919007847,777699.1033623039,18.113227878931976,0.5155958586402957,3111.835733820649,1239675.0,,27,0
28,650.095707616605,2390.8029129469696,758158.8770359138,18.46258257586984,0.5603399782470129,3184.938300260983,1199259.0,,28,0
29,648.1304204553842,2382.432785268194,722722.8154097669,18.308416123160853,0.5442884584053025,3222.0393212250206,1147410.0,,29,0
30,642.1868022674149,2376.527186658373,699827.4135486166,15.944899304668086,0.35918573458544917,3464.2841019157295,1178277.0,,30,0
31,653.0524833567393,2362.9465887345764,662194.6194848678,18.54251262382624,0.6456567352852117,2907.674418419936,1013659.0,,31,0
32,645.2031494132248,2353.1028380118855,551434.8984898017,17.657583747259917,0.5023752054789414,3024.3242919430786,867033.0,,32,0
33,643.619502409885,2341.8119359480097,481956.0628838521,17.27906593503511,0.5164874507508282,3010.6275691110804,762492.0,,33,0
34,642.8096017316877,2330.0793401023984,453634.00099940744,16.699535085817246,0.5057002708047248,3107.2182698377865,724527.0,,34,0
35,643.0232227594281,2317.083062695706,435763.84341087897,16.880148226067398,0.514778999488294,2988.327402738085,689573.0,,35,0
36,643.2505814254599,2304.090138074019,447270.9811388172,16.77763052509298,0.5278913433244639,2988.3722808121224,703323.0,,36,0
37,643.2881632748189,2290.687559267995,443915.1498892256,16.980028407673668,0.5421071208179989,2712.108975546105,691370.0,,37,0
38,642.5872450959761,2276.9803290837253,446861.57823548873,16.722961740395437,0.53033939642556,2782.311991369784,702532.0,,38,0
39,642.6078851576717,2263.0948806768256,452277.94724888884,16.96753221169092,0.552922284591762,2721.7335836415496,701576.0,,39,0
40,642.5433310178619,2249.10808978073,451452.082993742,17.09008488504709,0.5536743993805218,2643.292668204397,705850.0,,40,0
41,641.6840820812442,2235.0346926431725,438218.1769214752,16.99004786404866,0.5588125675299409,2521.786465194252,687187.0,,41,0
42,642.0679579815095,2220.8515690759896,444044.05897899426,17.15982073139752,0.5671029455866919,2697.049712401259,706340.0,,42,0
43,642.1078370972614,2206.5008005026216,440265.4679023566,17.336055145045652,0.5864406547325606,2626.4202858124736,695469.0,,43,0
