frame,y,x,frame,particle
0,778.0948301456496,2409.230951325334,0,0
1,778.1752565256498,2408.0242297918016,1,0
2,778.1019268799439,2407.187201174026,2,0
3,778.0973312733493,2406.118553810242,3,0
4,778.0630919963311,2404.6307281706654,4,0
5,778.0225464341025,2403.0880823850825,5,0
6,778.0584966887252,2401.631921614412,6,0
7,777.9563040403248,2399.8426789198134,7,0
8,777.8316772034913,2397.894542259037,8,0
9,777.8189200841244,2395.7038077703073,9,0
10,777.8250272303574,2393.0927916490523,10,0
11,777.6714215159647,2390.520760884508,11,0
12,777.6211610129748,2387.4524325659713,12,0
13,777.529959094473,2384.1213401456157,13,0
14,777.4487012636221,2380.373483790263,14,0
15,777.6678894842868,2375.973028825831,15,0
16,777.365097893008,2371.6880274072964,16,0
17,777.0367564222668,2366.5166522564955,17,0
18,777.3515150861308,2359.494357657619,18,0
19,777.2616017478224,2352.1387094144707,19,0
20,777.049656582446,2344.8579568101063,20,0
21,776.9327521663649,2337.1639403863956,21,0
22,777.253175349939,2329.3279152842942,22,0
23,777.262038889503,2321.8034912663743,23,0
24,776.2865106474318,2314.839085267394,24,0
25,775.0550489226443,2306.5104849805484,25,0
26,776.1993597078498,2297.4457063138498,26,0
27,776.6841586867486,2289.4474185628173,27,0
28,776.544284610205,2280.8326202591943,28,0
29,776.8587395385271,2272.1056694655545,29,0
30,776.7524640103688,2263.688599194318,30,0
31,776.6869272671469,2255.3918065143394,31,0
32,776.5832800692041,2247.1621781036647,32,0
33,776.1491374539414,2238.8262313033183,33,0
34,775.435440730839,2230.474563579823,34,0
35,775.1820493051345,2221.9471553252415,35,0
36,774.9604194763195,2212.7504535304797,36,0
37,774.925748609499,2203.8710700647102,37,0
38,773.8586684767936,2195.2713814302574,38,0
39,773.0942419262753,2186.4700536492114,39,0
40,772.5874488613042,2177.4491590024404,40,0
41,771.0385386069318,2169.2023762125323,41,0
42,769.8203479943223,2160.496929966234,42,0
43,767.7178103433374,2152.3833959445533,43,0
44,765.7344487334046,2144.065333357131,44,0
45,763.1107066047679,2135.9429654281425,45,0
46,760.8029126026818,2128.4155394056706,46,0
47,757.9639008674473,2120.8032712070394,47,0
48,754.9626645659403,2113.9987588357176,48,0
49,751.886341242533,2107.7800766951036,49,0
50,748.9936412627022,2101.632203563421,50,0
51,746.4942827897312,2095.8026508001008,51,0
52,743.5794236751575,2090.4453281879587,52,0
53,741.4024745869508,2084.730891635661,53,0
54,739.2612613369668,2079.2364874760656,54,0
55,736.9892865123371,2073.779009637018,55,0
56,734.5935649118137,2067.908303967335,56,0
57,732.8770220432975,2062.0339309020114,57,0
58,731.5465249180972,2055.738358604758,58,0
59,730.0140927690726,2048.9855087240826,59,0
60,729.6238801707442,2042.2286221421323,60,0
61,729.1178644869552,2035.8201050365747,61,0
62,728.5916262003644,2028.213569561188,62,0
63,727.5650835823459,2020.855479448235,63,0
64,727.8964848536614,2012.828043280661,64,0
65,727.5760785283095,2005.2784207933978,65,0
66,727.8866656786388,1997.223479599371,66,0
67,728.4137933609437,1989.055901128804,67,0
68,729.2999662736268,1981.3925388495043,68,0
69,729.9669291737064,1973.0580294236313,69,0
70,731.27374834457,1965.494989666922,70,0
71,732.1941296214526,1957.8821396656942,71,0
72,733.8996582540337,1950.0334696070047,72,0
73,734.9423666224523,1942.9311358746925,73,0
74,736.1103499708145,1935.2843423210645,74,0
75,737.6923805488724,1928.0043284896844,75,0
76,739.0853268301731,1920.5169313854017,76,0
77,739.3875610467747,1913.1920656428244,77,0
78,741.0840632436962,1905.8051736654595,78,0
79,742.4404238253537,1898.6554066540675,79,0
80,742.9788415221935,1890.37299430165,80,0
81,744.4780764778302,1882.7846556082604,81,0
82,745.6519878247626,1874.4821270210675,82,0
83,746.2541994112889,1866.5072698063677,83,0
84,747.5478842820272,1858.388933088509,84,0
85,747.470239229731,1850.807646896518,85,0
86,748.7872839562547,1842.1281460867724,86,0
87,749.067869625449,1833.1172607082733,87,0
88,748.7365971559675,1824.879637324195,88,0
89,748.4572629506549,1817.198046285248,89,0
90,748.8070427775134,1808.3683448660963,90,0
91,748.2245153203796,1799.1426426426426,91,0
92,747.8274580053755,1791.9019645655596,92,0
93,748.2543427239004,1782.2250530641527,93,0
94,748.0329493672351,1774.3192697978398,94,0
95,747.0075195602752,1765.2855447691034,95,0
96,746.2197200430797,1756.7743418685402,96,0
97,746.7921773091638,1747.5654509018036,97,0
98,744.9894386625951,1739.5014367701192,98,0
99,744.7107111818766,1730.338369628579,99,0
100,744.0025918111245,1722.1488410525244,100,0
101,743.4537033580859,1713.5184129126308,101,0
102,741.5134737631672,1704.430825822813,102,0
103,741.2251035024451,1695.4143540921498,103,0
104,740.3889330352093,1687.0686911212779,104,0
105,739.4602363704954,1677.9020406276236,105,0
106,739.2079301572657,1668.3230432709847,106,0
107,738.1188825771394,1660.4109044006843,107,0
108,737.6260259942552,1651.2288910509399,108,0
109,736.8240975815927,1642.146184662712,109,0
110,735.7340385719056,1633.2777050087177,110,0
111,735.1914812261182,1624.4794642575184,111,0
112,734.7817194930428,1615.7788364261228,112,0
113,733.3839133893358,1607.0895019106526,113,0
114,733.8047819544958,1597.5670972196335,114,0
115,733.5499271908307,1588.8006369698787,115,0
116,732.9564307187742,1579.7829647797134,116,0
117,732.7001361156445,1570.8679115765476,117,0
118,732.7942337528051,1562.1707320587932,118,0
119,732.523254209479,1553.1017086238492,119,0
120,732.3678910745945,1544.4193669785686,120,0
121,731.4381750341792,1535.591715693259,121,0
122,731.1895198870549,1527.181769301245,122,0
123,731.1079058738843,1517.791200817052,123,0
124,731.7427847856925,1507.5335098074502,124,0
125,731.8647506599552,1499.122640194549,125,0
126,731.7322013754838,1490.2726463866932,126,0
127,731.501858590712,1481.2110519138232,127,0
128,731.4756181822629,1471.8395357926104,128,0
129,731.7625773924575,1462.7867935221152,129,0
130,732.2317890043357,1453.5975190780762,130,0
131,732.2823536160297,1443.8375430249223,131,0
132,732.0431166349753,1434.8885476356581,132,0
133,732.8454976617141,1425.5850950390502,133,0
134,733.2194739139388,1416.984258087579,134,0
135,732.8685772442409,1406.7250835623363,135,0
136,732.9932113945472,1397.5372230614732,136,0
137,732.6574487623402,1388.4096807583526,137,0
138,733.2779527959926,1379.197847733531,138,0
139,733.427325261098,1370.0358696388496,139,0
140,733.105127067383,1360.819673682436,140,0
141,733.3911470487755,1351.2145233256508,141,0
142,733.7938830853445,1341.9781139534768,142,0
143,733.9972643425593,1332.9798256284168,143,0
144,734.0028690060115,1323.9265972319306,144,0
145,733.8422342091771,1314.2182097273742,145,0
146,733.7240395123956,1305.2139340424362,146,0
147,733.7379068835187,1296.1519254037582,147,0
148,734.0186318043818,1286.7404047280493,148,0
149,733.9516560737612,1277.1750825807533,149,0
150,734.2030761533214,1268.1778966350305,150,0
151,733.920037152814,1258.8019745706986,151,0
152,734.2222203986971,1249.4756732910434,152,0
153,733.7772317914526,1240.2421484465435,153,0
154,733.9572262413308,1231.1326018908183,154,0
155,733.7717666095836,1221.8075726144834,155,0
156,733.9494858626294,1212.590252901062,156,0
157,733.8671863328406,1203.3367159953405,157,0
158,733.7421544922678,1194.2707134509533,158,0
159,733.541009353045,1185.010702822628,159,0
160,733.5190897303785,1175.503443191912,160,0
161,733.4441293730896,1166.8131795058162,161,0
162,733.2287964733703,1156.842588028517,162,0
