frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
2,681.5249158249159,2396.6127294805983,84172.7897598735,3.2390185821485606,0.009803174672788734,1949.861257737137,149127.0,0.0,2,6
3,679.4630413559804,2393.887083340109,77387.42497820099,3.579009280416757,0.1880552104545887,1554.1923365644516,138621.0,0.0,3,6
5,675.8729133315343,2381.7835069762887,46763.55222011929,3.7400413761122686,0.13565142583590928,1076.1814799228844,85441.0,0.0,5,6
12,671.9167300411428,2383.9289537930586,147521.40909929186,5.08312985583406,0.1984404896315454,1979.1438840289197,338008.0,0.0013533570802254824,12,6
13,671.5779945695111,2369.2548178565676,148069.31965994413,5.130982503005507,0.22461027630613856,1999.4106440559615,340244.0,0.0,13,6
14,671.5876121763273,2354.22816237376,146583.68433942107,5.049271337362423,0.2232244713976065,1986.5549623489808,331997.0,0.0,14,6
15,671.7608450539364,2339.6671699095773,140854.6404838548,4.997241505742307,0.19456164193979708,2037.2729437133235,326488.0,0.0,15,6
16,672.0135236683489,2324.0822690360474,130198.2044410113,4.906337205472019,0.18207452701917973,2019.5666439657118,297582.0,0.0,16,6
17,671.9659326132661,2308.129844681162,151424.29963822136,4.820799617504016,0.17954903627410157,2334.5498940268435,344963.0,0.0,17,6
18,671.8952848154436,2292.974322273711,168986.7677515015,4.902204930562477,0.17781051640603443,2562.8184461852907,401534.0,0.00012731563003217226,18,6
19,672.0620139064354,2277.1623366633125,182588.98938981592,4.792946710430586,0.1640185363398713,2617.107836007107,448108.0,0.0,19,6
20,672.4436460693771,2261.430850512146,189471.08640712695,4.81167977626681,0.1157551573204377,2515.801642654688,510478.0,0.0,20,6
21,673.478261090668,2245.032871175553,184874.72509887573,4.7085642083239145,0.07672034317998472,2450.4577766727975,536223.0,0.0,21,6
22,674.9573992577797,2228.9269635244896,188156.3423436003,4.621740765050042,0.0889900183295152,2336.3755308955,561558.0,0.0,22,6
23,676.975593898268,2212.640458810831,186019.32339535907,4.5964930309413115,0.08264571568547804,2273.35604039924,585094.0,0.0,23,6
24,680.138910692837,2196.672278519269,164661.60316936945,4.641111438116969,0.06754673036317775,2545.95359939843,453618.0,0.0012914732570573656,24,6
25,684.6573444417413,2181.428669767809,149879.78024781763,4.727959899602547,0.11669750803265663,2484.008666778798,351076.0,0.0,25,6
26,689.0974398735676,2167.3787193677485,140266.3024842481,4.714339760380411,0.19857994080427896,1774.285031176179,304620.0,0.0,26,6
27,693.8903518325831,2155.5103182984576,142451.6718716513,4.740725291488428,0.23118702594704596,1783.8912929247597,306885.0,0.0,27,6
28,698.4391972609753,2145.939651516944,146029.34665932044,4.785463375211277,0.22967155770408035,2027.766483009306,315564.0,0.0005671309282812188,28,6
29,702.1189128390722,2137.814317623742,144858.21477231637,4.783289697310609,0.17364460123532932,2217.146112672354,322580.0,0.0,29,6
30,705.0398191433515,2129.5151851947776,137894.88035730884,4.595201150929253,0.12780079093330496,2250.483117211224,307951.0,0.0,30,6
31,707.2454424114957,2120.4442000726985,133621.05950944545,4.597862690009631,0.12861929488743346,2227.078488452623,296011.0,0.0,31,6
32,709.0613857163752,2110.0948513264725,130571.9423130512,4.698314019315199,0.1361252285992597,2154.2153153598247,289753.0,0.0,32,6
33,711.0646002657741,2098.401616843757,124915.26488885954,4.586124972437924,0.12269667139289028,2130.5664485026396,277871.0,,33,6
34,713.1483402972827,2086.4194043548205,119632.62708439358,4.516906951717804,0.09629094391218192,2068.082527561147,269234.0,,34,6
35,715.092292564798,2074.153171752269,117562.37662663184,4.536862014319997,0.07910450666981537,2034.336499432224,264185.0,,35,6
36,717.0737475259444,2061.7268960692236,114759.6349440272,4.649898075146449,0.0970248060535858,1909.2399086883406,261060.0,0.0,36,6
37,719.1207195102306,2048.679857043995,114136.17489812021,4.732381024620116,0.10591479816521884,1839.5087897767428,259416.0,0.0,37,6
38,720.88423751094,2035.8530674485573,110589.82547529342,4.752581905313036,0.10675476404043831,1822.7665237759675,254371.0,0.00032646055025635517,38,6
39,722.5340745241956,2022.2713172492824,108623.21231248368,4.665188123880986,0.10068719557959248,1774.9192339109748,251907.0,0.0,39,6
40,723.5763080539759,2009.0684547780247,106264.32776487358,4.839068760374875,0.13318459145461697,1616.4892622660773,251152.0,0.0,40,6
41,724.1513820222084,1994.851725016462,105729.24189724652,4.906195920361115,0.12029089012934034,1486.9995364398098,245167.0,0.0,41,6
42,724.0614279189277,1980.878110313642,103262.67025609604,4.982077576608271,0.141086078939858,1347.9505045110113,244872.0,,42,6
43,723.2149157498856,1966.6346527299015,105382.84260511301,5.178212071518182,0.1449247567743558,1200.3474462872464,254350.0,0.0,43,6
44,722.0374704088339,1952.8448649018956,104414.82207079687,5.221444092533437,0.169998259863678,1083.9646821728998,253166.0,0.004144751467170133,44,6
45,719.8371583365138,1939.6208515466806,107379.49727035862,5.397801852332894,0.21312690060407935,1044.1165850240102,255737.0,0.0038031984886864848,45,6
46,716.4714678145822,1926.471000515909,101129.37480421923,5.464343122442798,0.16865859401363106,991.4771233758556,249622.0,,46,6
47,713.3492132647418,1914.19686796189,100820.62817627436,5.5001869558967345,0.18413875553260858,950.5069207193843,246934.0,0.0,47,6
48,710.3030138401368,1902.0765620315262,98840.92689885055,5.4973069289203105,0.1725647306610018,1042.5810695708606,244120.0,0.002132251406068411,48,6
49,708.0521119118046,1891.8777298023413,106404.85203776874,6.03326864429347,0.38726164109512073,1414.3869833102917,248190.0,0.0009988633804944105,49,6
50,704.9649306211139,1878.205768171693,96059.44448829527,5.64478482530714,0.1758726683908297,1227.9529485599319,230808.0,,50,6
51,702.3068124281903,1865.1700733676073,88200.58045941712,5.438112894069917,0.13972101192301922,1124.921961882719,216966.0,0.004448993043470748,51,6
52,700.0841491894106,1852.62166338712,86994.33344977676,5.401008504122659,0.18050276503074356,1257.5260052231424,209336.0,0.0,52,6
53,697.8930980515001,1838.827486518578,85279.62358921563,5.337206770244093,0.12975196769389138,1399.8188981337007,205092.0,0.0,53,6
54,695.362624235511,1825.565109992579,86413.40989824595,5.450898452178828,0.10457559170652395,1389.9927404853377,208354.0,0.0,54,6
55,693.7594460341314,1811.8021394264815,80776.01931570083,5.120033572305006,0.12057631276322539,1364.349475763816,190950.0,0.0,55,6
56,691.8473953220152,1797.6929553319267,77972.25054076726,4.95809126841438,0.08015388904904948,1427.086230471791,184654.0,,56,6
57,689.9960211284535,1783.6113939788029,76676.76187340597,4.970080254924573,0.07510905131072287,1428.0697316426147,185077.0,0.0,57,6
58,688.2385338329972,1769.5311468814848,80662.91686151354,5.067599921230747,0.06474665602610466,1491.310790170837,194475.0,0.0,58,6
59,687.1704423464361,1755.495657692534,79299.70212214386,5.294552988211585,0.015601239131896108,1458.9691578340896,191419.0,0.0,59,6
60,685.8899565266876,1739.8202376500428,74587.45862450518,5.074297087617748,0.12211656009574669,1344.9666883076627,183839.0,,60,6
61,684.9588095857162,1725.035966756225,74552.50320476871,4.910016509646633,0.13624242422610927,1364.7444860050123,185712.0,,61,6
62,684.5429730295608,1710.1407580353796,76699.67433873017,4.928881773159595,0.08317009406040746,1706.5867073970842,191096.0,,62,6
63,684.5398505209494,1694.988851931596,76528.54342841012,5.038588833652029,0.11039139017930923,1636.4422665350926,188079.0,0.0,63,6
64,685.1399284921358,1679.7409438180216,74400.33878600775,4.849096337482154,0.13766073891531688,1543.3697765310642,182562.0,,64,6
65,686.2359787939802,1664.4455533557118,75868.06121567215,4.865169036596488,0.18061857771881826,1491.0402563254606,184625.0,0.007757567464379721,65,6
66,687.38343017418,1649.1062321745817,73434.79532084928,4.708871706382826,0.14440827964172956,1493.0541192008561,179178.0,0.009490954631600214,66,6
67,688.8421056579713,1634.0624908576037,70305.04091524448,4.532984678322013,0.16388684970553932,1916.1585117088716,176293.0,,67,6
68,691.0706384394904,1618.9246369387229,80444.7234750792,4.3340639119134226,0.1619860267058701,2048.2908122964614,191638.0,0.01153082646639459,68,6
