frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
0,776.1615909637989,2406.7983143477973,18874.032162467312,3.6594423049034117,0.0784316281110126,445.0494666437584,38894.0,,0,1
1,776.1705973982203,2406.569480791345,18372.457179403416,3.6626508258915127,0.06554230189958964,452.90988067496846,39333.0,,1,1
2,776.1591028226653,2406.3166041952586,18675.48077369191,3.6467395245128476,0.08679580406871167,447.0759680656556,39036.0,,2,1
3,776.0307257829336,2406.187121659748,19492.8304625964,3.799765065910252,0.09025800608678447,442.4447090260859,40081.0,,3,1
4,775.925868788714,2405.119458425656,19972.759958101487,3.6885477963733977,0.08500505752778482,471.3513264610883,42152.0,,4,1
5,775.9500685911268,2404.0759747495317,21350.293265758024,3.7091310698838953,0.09651927387106264,488.28348713430495,43696.0,,5,1
6,775.5596242973496,2403.301060167189,22407.107932651827,3.8596081530831263,0.10716397242837149,498.87916294366005,46234.0,,6,1
7,775.5138378922284,2402.493308081934,23036.574410760448,3.922388061112723,0.10028159968940326,498.7190643138289,46929.0,,7,1
8,775.698871949493,2401.351609672732,21023.5601824727,3.7927027542518563,0.11482879970239895,493.83716263983183,44434.0,,8,1
9,775.7475576918797,2400.0120595062594,21144.286156738766,3.745689496836731,0.11266149533407827,505.51310752425894,43762.0,,9,1
10,775.7815583419306,2398.679553283543,20844.038645528806,3.7371171190582997,0.09521860468352969,501.87598009370595,42975.0,,10,1
11,775.873624526924,2397.263169266536,19808.06883085041,3.659931861220628,0.09312124541130783,502.6403905112012,41601.0,,11,1
12,775.8854719856486,2395.503875364745,19844.488940385756,3.714400449444149,0.10051849292972093,489.7191966429624,41460.0,,12,1
13,775.8646872307872,2393.71042149154,19765.93782785211,3.666515539982908,0.06980619116701653,507.0097516611347,41825.0,,13,1
14,775.9067572870541,2391.6899061365357,19646.26130751408,3.621545964673085,0.07794513103010126,498.2719334495636,40867.0,,14,1
15,775.8317597686241,2389.5724652265308,19234.983383180876,3.7178796668488787,0.050940743903934646,469.8199964282685,40010.0,,15,1
16,775.8088182078274,2387.032968637471,18815.92890180667,3.6009534322978816,0.061680821973306,486.60828924948953,39130.0,,16,1
17,775.7958171992024,2384.2304938550005,18507.907584707533,3.650359951162314,0.0576950460680779,468.35279863670445,38372.0,,17,1
18,776.0219522946344,2381.184350771925,18865.217934179767,3.7202890593694775,0.029099004721538074,463.4143630800198,40019.0,,18,1
19,776.2983548152703,2377.943118993919,18935.35689924807,3.6928502700205494,0.0205679400028886,488.18881538446675,40735.0,,19,1
20,776.4675504495065,2374.462003504594,18911.74062523443,3.8266300103442545,0.0363779790341117,478.67829684410367,41271.0,,20,1
21,776.5919586368179,2370.537271382153,18492.941140260467,3.7500756032976055,0.016971681258066872,447.7445862765451,39286.0,,21,1
22,776.8479143607892,2366.482970379303,18421.852947373216,3.669914807093858,0.014779699712756693,453.11590730104285,38542.0,,22,1
23,776.9554429026809,2362.5060979872055,15226.047855049404,3.8048957871744915,0.05057097807246972,375.0036815594938,34198.0,,23,1
24,775.9376207853129,2358.7884387776758,11753.953016374951,3.9484639372012516,0.11200699807722107,287.3278832568597,27206.0,,24,1
25,776.1376290857372,2352.966304717422,11605.700880666842,3.827060443796793,0.08568136987775406,262.5571902984835,27457.0,,25,1
26,776.5545951034718,2346.55769127549,11895.245690481846,3.9463402259028997,0.11204778850775293,275.2778455352436,28155.0,,26,1
27,776.2526978455761,2339.7210706626506,12530.032099283966,3.953099634418119,0.08358480657360351,292.91962811130645,28565.0,,27,1
28,776.2917806738924,2332.709564491306,12889.632956450376,3.8797689145888623,0.057636020389605684,276.6043733589755,29546.0,,28,1
