frame,y,x,frame,particle
0,762.7116599742404,2460.943864526851,0,0
1,762.689845141254,2460.4582110195884,1,0
2,762.7658597104402,2459.8992070901104,2,0
3,762.7725219962052,2459.1200711811307,3,0
4,762.7228185204942,2458.109957005124,4,0
5,762.7858061841397,2456.9742589086763,5,0
6,762.8557687772542,2455.715169838908,6,0
7,762.8951333759513,2453.9049196028286,7,0
8,762.8912211769346,2451.75882393613,8,0
9,762.8704594368415,2449.324056848148,9,0
10,762.7391619821,2446.4371471642103,10,0
11,762.5937583386278,2443.0291528658668,11,0
12,762.6697661341742,2439.0915594367566,12,0
13,762.7571218937823,2434.812692178567,13,0
14,762.5821506829212,2429.745564900047,14,0
15,762.4187933251416,2423.7638609722676,15,0
16,762.2435011976193,2417.0920383563857,16,0
17,762.0248392781397,2410.314557739641,17,0
18,762.2139482102725,2403.070679904063,18,0
19,761.2541189293623,2394.3841966069463,19,0
20,761.473982331706,2385.7300100642183,20,0
21,761.1717877631427,2376.325435390103,21,0
22,761.2444050346706,2366.7657720993257,22,0
23,761.3489717393857,2356.9786617401587,23,0
24,761.3965787666914,2347.3708974873293,24,0
25,761.3893655153009,2337.5319863789955,25,0
26,761.4854415202192,2327.617244331581,26,0
27,761.9633196669764,2317.9090378965666,27,0
28,761.3682413274024,2307.7243425254483,28,0
29,762.059688793465,2297.2375495870183,29,0
30,762.5285178968977,2287.0647307082354,30,0
31,763.3490928250286,2276.6787314609096,31,0
32,764.2659292956369,2266.191792023756,32,0
33,765.3951004823335,2255.3831001650174,33,0
34,767.0561760228067,2244.942374549836,34,0
35,769.2534638277464,2234.4740525709417,35,0
36,772.1615508904894,2224.339409061406,36,0
37,775.8135988926113,2215.0291683860123,37,0
38,779.9879252361619,2206.885163612013,38,0
39,783.7724610254552,2199.719362431967,39,0
40,786.8748759080528,2193.379409333158,40,0
41,790.3516472680346,2187.8425516731827,41,0
42,793.2119889786702,2182.580972588945,42,0
43,795.3551206299544,2176.9730645748223,43,0
44,796.9040080106747,2170.7154298910737,44,0
45,798.1453590174759,2163.8476678883735,45,0
46,799.3234883992403,2156.3365723657475,46,0
47,800.2381714141573,2149.1602801768017,47,0
48,801.0697451550309,2140.8518135638033,48,0
49,802.0595102784691,2132.7934680831,49,0
50,803.0814760537035,2124.5384252625263,50,0
51,803.9719983418845,2115.7453925082723,51,0
52,804.9192310850275,2107.0053243415805,52,0
53,805.1957054707394,2098.0677686543386,53,0
54,805.0659683312974,2089.041307558297,54,0
55,804.5410088507845,2079.9439637419364,55,0
56,804.1397591103646,2070.9225923095473,56,0
57,803.4566688034784,2061.982298949246,57,0
58,802.1949705578826,2053.1049128921545,58,0
59,800.2333171783824,2044.3482451482132,59,0
60,798.1234400218356,2035.927310445594,60,0
61,795.5144297252384,2027.3826231613627,61,0
62,793.2320434678629,2019.109748754501,62,0
63,790.6238733548333,2010.6220781316406,63,0
64,788.9882278224828,2002.2729194304225,64,0
65,786.7565226237147,1993.6190782576073,65,0
66,784.8001208839426,1984.9579592922769,66,0
67,783.5213228636317,1976.0186252397916,67,0
68,782.0064752378554,1966.5290816388408,68,0
69,780.7120414624313,1957.390124095367,69,0
70,779.9845127224945,1947.8886142377469,70,0
71,780.2658678749473,1938.4151589112498,71,0
72,780.5668194117732,1928.6911099795248,72,0
73,780.4987330131603,1918.512813261981,73,0
74,781.2434974249686,1908.7346422845776,74,0
75,782.6538708160051,1898.6971537989077,75,0
76,784.3966557743448,1888.7193491077207,76,0
