horizonal,z
0,0
-0.338911321751015,0.317758235667412
-0.66448955800334,0.739194503748706
-0.97363952269593,1.25813790209486
-1.26326602976785,1.86841752855668
-1.53027389315812,2.56386248098516
-1.77156792680571,3.33830185723116
-1.98405294464968,4.18556475514555
-2.16463376062906,5.0994802725792
-2.31021518868289,6.07387750738303
-2.41770204275012,7.10258555740796
-2.48399913676984,8.1794335205048
-2.50601128468102,9.2982504945245
-2.48064330042272,10.452865577318
-2.40477855053371,11.6371078667361
-2.27401355754185,12.8448064606297
-2.08195023575763,14.0697904568497
-1.82690266232101,15.3063655079934
-1.52671988249519,16.5507434856432
-1.20413468357421,17.7996128161279
-0.881879852852052,19.0496619257764
-0.583190563386212,20.2975792409175
-0.337142222734539,21.5400531878799
-0.176578131680964,22.7737721929925
-0.134404389229772,23.9954246825842
-0.235710917391019,25.2009036654069
-0.474322930197448,26.3829204799054
-0.836249464687528,27.5333910469477
-1.30359898473039,28.644231287402
-1.84287766151795,29.7073571221361
-2.41669109307273,30.7146844720181
-2.98764487741733,31.658129257916
-3.5183446125743,32.5296074006978
-3.97609699052073,33.3258414791506
-4.34701307905194,34.062780703738
-4.6266480733064,34.7611809428426
-4.82952930197749,35.441798064847
-4.97492712714722,36.1253879381339
-5.08211191089763,36.832706431086
-5.17035401531074,37.5845094120858
-5.25892380246859,38.401552749516
-5.36517949996594,39.2991545516879
-5.49161130530127,40.2708818866277
-5.62693668724433,41.30486406229
-5.75884175854372,42.3892303866297
-5.87501263194813,43.5121101676013
-5.96313542020624,44.6616327131599
-6.0108962360667,45.82592733126
-6.00644451129587,46.9931233298565
-5.94468879467233,48.1531917334802
-5.82950466133508,49.3034704329674
-5.66619863473236,50.4431390357299
-5.46007723831234,51.5713771491801
-5.21644699552323,52.6873643807301
-4.94061442981323,53.7902803377921
-4.63811938713,54.8793046277783
-4.3154350034187,55.9536168581008
-3.97942103338479,57.0134322956396
-3.63755041677734,58.0631088451453
-3.29744938960616,59.108040070836
-2.96674418788119,60.1536195369302
-2.65306104761225,61.2052408076461
-2.36410278042111,62.268297447202
-2.10787850037688,63.3481830198162
-1.89247389716054,64.4502910897069
-1.72501033923371,65.5780512192643
-1.60875191018038,66.7270369635658
-1.5459983723652,67.8908578758606
-1.5390494881528,69.0631235093977
-1.58897364847667,70.2374434174264
-1.69191375854577,71.4074271531959
-1.84278135213794,72.5666842699554
-2.03648796303098,73.708824320954
-2.26760055417105,74.8292686071926
-2.52930780517743,75.9306854206785
-2.81446318606669,77.0175548011706
-3.11648184058815,78.094356788428
-3.42964950677695,79.1655714222097
-3.7483268124994,80.2356787422746
-4.06687438562173,81.3091587883816
-4.3796528540102,82.3904916002898
-4.68017945276745,83.4828682766567
-4.95863382700253,84.5843241517338
-5.20477050889141,85.6916056186711
-5.40861388856524,86.8014590706186
-5.56019285378769,87.9106309007264
-5.64953629232251,89.0158675021446
-5.66667309193336,90.1139152680231
-5.60175265146831,91.2015521518434
-5.45291951678801,92.2774497269741
-5.23258369240688,93.3432146776085
-4.95488375346668,94.4007061705918
-4.63395827510921,95.4517833727687
-4.28394583247625,96.4983054509844
-3.91898500070957,97.5421315720839
-3.55321435495093,98.5851209029123
-3.20042077679467,99.6289868594033
-2.87080114596585,100.67374850315
-2.57390838306597,101.718331763912
-2.31974988262363,102.761644352585
-2.11833303916759,103.802593980066
-1.97966524722648,104.84008835725
-1.91375390132897,105.873035195033
-1.93060639600373,106.900342204312
-2.03787370195735,107.921293008109
-2.23108637128067,108.936674877955
-2.49263963893386,109.947650997509
-2.80223401654982,110.955384550428
-3.13957001576146,111.961038720372
-3.48434814820174,112.965776690999
-3.81626892550354,113.970761645966
-4.11503285929983,114.977156768932
-4.36181968604406,115.98597094946
-4.54829886791833,116.99759590073
-4.6751315925163,118.012269041828
-4.74363230835249,119.030227791838
-4.75511546394142,120.051709569846
-4.71089550779764,121.076951794936
-4.6122868884357,122.106191886194
-4.46060405437015,123.139667262706
-4.25862868398442,124.17746661914
-4.01501137513768,125.219083752512
-3.73979350490661,126.263863735419
-3.4421277115457,127.31115164046
-3.13059325342415,128.360292540234
-2.81375983257973,129.410631507339
-2.50019715105019,130.461513614375
-2.19847491087338,131.51228393394
-1.91618054152435,132.562658202131
-1.65697238222766,133.613834809047
-1.42352649964524,134.667382808281
-1.21851896043897,135.724871253432
-1.04495954397052,136.787869198094
-0.907192880400364,137.857945695863
-0.80989731258886,138.936669800336
-0.757751183396276,140.025610565108
-0.755310537030007,141.125540005602
-0.806642223085879,142.234041984539
-0.915690792506844,143.347903326469
-1.08640079623577,144.463910855942
-1.32271678521563,145.578851397504
-1.62858331038936,146.689511775706
-2.00472310816359,147.792678815096
-2.43897165679989,148.885139340223
-2.91339587014153,149.964535282739
-3.3998756625035,151.031929002714
-3.86774419831878,152.089237967322
-4.28633464202037,153.138379643737
-4.62513457824831,154.18127149913
-4.86289680406906,155.219831000677
-4.99273519580988,156.255975615551
-5.00899899145497,157.291622810925
-4.91054551168989,158.328278349572
-4.71426440800627,159.365801176667
-4.44155341459716,160.403638532982
-4.11381026565559,161.441237659291
-3.75243269537466,162.478045796367
-3.37881843794744,163.513510184984
-3.01430080824807,164.547078065914
-2.6763479620187,165.578196679931
-2.37506412936295,166.606627577617
-2.11454646989826,167.633389548781
-1.8975192142583,168.659815693041
-1.72670659307678,169.687239110014
-1.60483283698735,170.716992899319
-1.53462217662369,171.750410160573
-1.51879884261944,172.788823993395
-1.56008706560832,173.8335674974
-1.65925828407342,174.885583413053
-1.80927276789549,175.944253044192
