frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
0,629.1218973149421,2427.686450974638,56318.64982265244,3.832716811136917,0.09972961739423908,2376.5686211731895,122282.0,,0,0
1,629.1439088867481,2427.293787692349,55777.244023640334,3.7400841400049125,0.04270469677092331,2241.65058783972,120824.0,,1,0
2,629.1245406611943,2427.133403720367,58075.357801064296,3.6530488412133097,0.06731279405108986,2413.43097060723,123929.0,,2,0
3,628.957164234705,2427.050377465117,54981.356521584064,3.8531799184703446,0.08094881412826282,2282.785360360722,119387.0,,3,0
4,628.6086637065964,2426.325176067693,52280.326495132,3.557276781486125,0.0796209219766885,2166.4269335567988,111569.0,,4,0
5,628.7978276198409,2424.847583282353,50141.108061504165,3.75928841065071,0.0984373624910084,2018.3317712506512,108092.0,,5,0
6,628.6151478068837,2423.2565450593147,50400.89506258732,3.693508072443746,0.10977339526127335,2078.1504134733814,107893.0,,6,0
7,628.4225762328591,2421.5989056208555,49089.669072714954,3.7564112684485815,0.14213969929882606,2023.5847788574183,103173.0,,7,0
8,628.4662318460319,2419.9420663828005,47670.064916489304,3.8181660542191143,0.18325495326292637,2002.572583140862,100596.0,,8,0
9,628.3404329456857,2418.2079311124594,44518.30187958468,4.025245258674884,0.1318796555511186,1682.79009513524,94840.0,0.0,9,0
10,628.1973233457986,2416.106095866554,50631.25677767537,3.7113528312792905,0.09329853253246867,2116.7496704578953,107979.0,,10,0
11,627.9914130603269,2413.767548883191,49230.41675124065,3.8950896153691863,0.06512922839908805,1945.9278905709864,104532.0,,11,0
12,628.034721604303,2411.2617278130083,50813.84600056799,3.6670973772285027,0.053857560208024055,2211.285499284321,108539.0,0.0,12,0
13,627.9970555612766,2408.5892793307485,51185.52476676581,3.6809693885242782,0.05334813510469102,2200.256836909315,105934.0,,13,0
14,628.3245124033602,2405.7298289872233,51568.79752221117,3.681561740051534,0.09336863058544188,2230.6848402761584,108039.0,,14,0
15,628.2385459946938,2402.230532034319,44740.43499405488,3.599530687237087,0.10218887499211324,2003.3632856454428,96589.0,,15,0
16,628.2604127923762,2398.65798587179,43438.48727461484,3.647951652321611,0.20922639013842995,1851.0381994477484,95974.0,,16,0
17,628.2610196960426,2394.4160776596273,40503.43894115233,3.747490078250577,0.13890670768714738,1693.1213130749568,89818.0,0.0,17,0
18,628.1083767272675,2389.678733375371,38267.612144540035,3.8002200308747223,0.17827497059574585,1511.8026844640794,88191.0,0.0,18,0
19,628.0338498551324,2384.435185999586,42482.957713494754,3.7880876549440794,0.09756143079054347,1800.5747062253458,96304.0,0.0,19,0
20,628.3169520252565,2379.240972391454,40570.47206661497,4.148856049501254,0.1967393735338842,1318.9933000275262,94600.0,0.0,20,0
21,628.3220738143726,2373.2376953293183,36856.5543599311,4.1145804287925465,0.17316517088017164,1236.317445736305,84803.0,,21,0
22,628.7556421784852,2366.996301321722,42419.48452167817,4.158626284293571,0.15292535516303493,1352.1669864518128,97437.0,,22,0
23,625.0410856709545,2360.9969163584387,42527.045817663515,4.136282350173839,0.45776498832027046,1415.0277907072557,93849.0,,23,0
24,626.0201486439717,2352.8377863149885,43660.90912030095,5.043190765880092,0.237369584816735,1244.9753668608228,102349.0,0.004585333536999999,24,0
