frame,y,x,frame,particle
0,628.3768751759791,2490.4748946876075,0,0
1,628.4904150435796,2489.450304278791,1,0
2,628.7026838514905,2487.96280051611,2,0
3,628.7251211438846,2486.308387305178,3,0
4,628.7038650904598,2484.8171743592593,4,0
5,628.6808736361638,2483.073555457374,5,0
6,628.547984893842,2481.350553890166,6,0
7,628.3038173933495,2479.0448729835693,7,0
8,627.9964297369938,2476.9451532454455,8,0
9,628.1544986436437,2474.300896713884,9,0
10,628.016113213241,2470.929291778866,10,0
11,627.8773278061464,2467.556016279207,11,0
12,627.8764302891045,2463.8961689264506,12,0
13,627.7007763679644,2459.4075731581593,13,0
14,627.6920350853808,2454.5653569534716,14,0
15,627.4965051595227,2449.7084482383366,15,0
16,627.0601532402891,2444.342871908615,16,0
17,626.9573878184924,2437.9224870289813,17,0
18,626.9605091273912,2431.3035403898125,18,0
19,627.2122140101533,2423.4792382456367,19,0
20,625.7691065685661,2416.4254640858626,20,0
23,624.9838669736888,2385.285598086145,23,0
24,624.3189602945089,2372.4941497258287,24,0
26,623.2886599945723,2346.2880936054376,26,0
27,623.1964825444866,2332.2060427190618,27,0
28,623.8425652101153,2317.884564911813,28,0
29,624.2919228725888,2304.290932094167,29,0
30,624.4308274160869,2290.205784918549,30,0
31,624.7877585216135,2276.0006275792703,31,0
32,625.0182446964235,2261.9444163701846,32,0
33,625.3622214066584,2247.170356729094,33,0
34,626.0016173968706,2232.384066604827,34,0
35,626.0861680332307,2217.5048226065637,35,0
36,626.3185872518437,2202.6080466219732,36,0
37,626.9532421487061,2187.9339332739773,37,0
38,627.7083114823563,2173.628614035063,38,0
39,628.4309344809532,2159.188039686555,39,0
40,629.7739058088139,2145.5400048449806,40,0
41,631.0912285275705,2132.4528628930802,41,0
42,631.8701133786848,2120.291318274116,42,0
43,633.2847116754831,2109.729045176802,43,0
44,635.0573891754839,2099.592388362887,44,0
45,636.6991673203474,2090.2555162241288,45,0
46,637.0976623532022,2080.5290414449596,46,0
47,637.4788739169117,2069.8717144865213,47,0
48,638.4961515988382,2058.9272237426835,48,0
49,639.5485390178709,2048.616991393885,49,0
50,640.0139843149186,2037.9921574592872,50,0
51,639.6215342887624,2028.2217763073124,51,0
52,639.3090466903027,2017.8242528209219,52,0
53,639.7518971524712,2006.6558712061342,53,0
54,640.0890900937843,1995.4663434886604,54,0
55,639.8651000422584,1983.0881717713635,55,0
56,639.3299721867581,1971.1209947651025,56,0
57,639.344156645906,1958.9628263403338,57,0
58,638.9571420698898,1946.4159195162865,58,0
59,638.5338321622748,1934.2643782588566,59,0
60,637.7185301701213,1922.4094254333088,60,0
61,636.881013734208,1910.5142785874182,61,0
62,636.09177496412,1898.1448791484338,62,0
63,632.9135539191149,1885.359486457153,63,0
64,634.8825719313908,1874.1345696279413,64,0
65,634.7563007260518,1861.778250455886,65,0
66,634.2461969747142,1847.7520800363995,66,0
67,633.7271381205087,1834.537154129214,67,0
68,633.4442564020089,1821.058676598632,68,0
69,633.3914229974807,1807.084824362772,69,0
70,632.892400001185,1794.5200821867036,70,0
71,632.353810833319,1780.8998596525973,71,0
72,632.204999147585,1767.2591973136496,72,0
73,631.978548344463,1753.6381197121195,73,0
74,631.6663589426975,1739.8874713754124,74,0
75,631.463659550626,1726.220102531237,75,0
76,631.4616133765653,1712.359803048956,76,0
77,632.0567111496556,1697.991040369799,77,0
78,631.9845066795216,1683.992658139243,78,0
79,632.1921497524271,1669.9124193419802,79,0
80,632.1518364244104,1655.8457157492403,80,0
81,632.1451884207775,1642.7552281679991,81,0
82,632.9899870011881,1629.8427322501898,82,0
83,633.9598568775858,1616.2472582304224,83,0
84,634.2520305190976,1603.1073223756869,84,0
85,634.7977714954088,1590.051780361724,85,0
86,636.0388207876699,1577.3189549466113,86,0
87,636.7250414079024,1564.044964335997,87,0
88,637.3542955305136,1551.1435027799,88,0
89,637.9224981076945,1538.1672136999614,89,0
90,638.4739539526449,1524.79208889338,90,0
91,639.4242157327451,1510.9577273034527,91,0
92,642.6059633036926,1495.3273585041038,92,0
93,641.9359540489392,1482.59838127327,93,0
94,640.1580562230373,1471.6522875610856,94,0
95,640.4881441281501,1457.4990444999912,95,0
96,638.7486292709186,1444.4994140531971,96,0
97,638.1942362250137,1431.0056490112147,97,0
98,640.8564706755197,1414.2195831601643,98,0
99,640.5185181320978,1400.5370823148817,99,0
100,640.2994073279685,1386.5507619658695,100,0
101,639.5070270313332,1372.4796913151602,101,0
102,635.1574960977252,1361.1519626370846,102,0
103,631.7322913707629,1346.6935873164762,103,0
104,633.567038376821,1335.3084657514814,104,0
105,633.0014948593983,1321.7809837662555,105,0
106,632.055295732941,1306.9405615722776,106,0
107,631.1531172652285,1293.8480699671359,107,0
108,630.8823548959039,1282.3203116989926,108,0
109,628.8279647845466,1265.4454418685798,109,0
110,628.995724313066,1251.1583889341407,110,0
111,628.5065175891948,1237.3022322921092,111,0
112,627.8591331830406,1223.33068582246,112,0
113,627.1085136324259,1209.7271154670427,113,0
114,626.7008508339977,1195.4989220097114,114,0
115,626.468605977323,1181.195096690669,115,0
116,626.2067742866839,1167.4765219078597,116,0
117,626.4222295816162,1154.143866235395,117,0
118,626.3571134787401,1138.3068384959795,118,0
119,625.930803013828,1125.9606394514722,119,0
120,626.5210866676243,1111.9016623303114,120,0
121,627.134699533742,1097.449073394686,121,0
122,626.8538025197125,1084.4727053840872,122,0
123,627.225261955867,1070.586299505102,123,0
124,627.142362789573,1057.0871826955956,124,0
125,626.8933547216504,1044.0532931051848,125,0
126,627.4929630426072,1030.7678207811202,126,0
127,629.7993970143355,1021.9165976015554,127,0
128,630.4962743347452,1003.4714923699543,128,0
129,630.6638845587163,990.1790768568662,129,0
130,631.0110314176123,976.3914747096694,130,0
131,631.4226757964201,962.7801994036337,131,0
132,631.6277416078675,948.871153915511,132,0
133,631.8928847067879,934.8614812318266,133,0
134,632.2430740146887,920.6613186650617,134,0
135,632.1748001386802,906.4453218074656,135,0
136,628.6697226538487,891.6856056353538,136,0
137,628.727848042156,876.2924567663744,137,0
138,632.4753674342257,862.5774651373612,138,0
139,632.6359439731399,848.1217481203635,139,0
140,633.3327676737786,833.5012933024447,140,0
141,633.525614005764,818.6565239136148,141,0
142,633.8348666729686,804.1605978266667,142,0
143,634.4877537601495,788.9397626476178,143,0
144,634.7034090159228,774.2900470493523,144,0
145,635.2866918987669,759.4389781921809,145,0
146,635.9081074909734,744.401835664478,146,0
147,636.4509813782045,729.5993218767409,147,0
148,636.9849253316003,715.1419133024807,148,0
149,637.7247007745445,700.540213063486,149,0
150,638.4260548211577,685.9121681055589,150,0
151,638.9881230762537,671.1065599232611,151,0
152,639.6158007896994,656.538685936167,152,0
153,639.6870044983392,641.6810941163749,153,0
154,639.943047142204,627.0514942172414,154,0
155,640.1659490929654,612.672585949429,155,0
156,640.2290288112625,598.0641213879294,156,0
157,641.3189390886263,583.5217370718689,157,0
158,640.4732249484485,568.7152794399808,158,0
159,640.5054932969641,554.0982670637304,159,0
160,640.0403341290372,539.0890114933036,160,0
161,639.6685666732992,524.0176686111357,161,0
162,638.7574884889033,508.8229984080479,162,0
163,637.852050047296,494.0096040513742,163,0
164,637.2287800401538,478.90737974921956,164,0
165,636.5878972373223,464.2113917504748,165,0
166,636.160119896022,449.28394569176606,166,0
167,635.5928372417437,434.6068149788281,167,0
168,635.3926967487083,419.8581583704559,168,0
169,634.9114222021541,405.0690949450425,169,0
170,634.5351827630623,390.06081197502914,170,0
171,634.5041254150403,375.172558205608,171,0
172,634.4242352709688,360.40209226609926,172,0
173,634.4851326556342,345.4291766317718,173,0
174,634.464795293375,330.5343107285835,174,0
175,634.7545547305515,315.58145458402805,175,0
176,634.8952664708728,300.5447343460799,176,0
177,635.1407384389446,285.4176717470754,177,0
178,635.5216143235332,270.23489330627575,178,0
179,635.5477880182432,255.0667471626331,179,0
180,635.8181744557722,239.69095390305532,180,0
181,635.9194917959522,224.3398901539849,181,0
182,635.9124440245618,208.84362588728123,182,0
183,635.7910660689342,192.90192921201142,183,0
184,635.9136143288162,177.8900125251267,184,0
185,635.472768700678,162.1420510731527,185,0
186,635.1130477076912,147.82948052124797,186,0
