frame,y,x,frame,particle
69,795.1988826547195,1895.21439318126,69,0
70,795.5481714895712,1885.1402510658106,70,0
71,796.3816418756608,1875.2520139033984,71,0
72,797.1846693116942,1865.5085412897026,72,0
73,797.977830562704,1856.01166877426,73,0
74,798.9400377757954,1846.8287992658454,74,0
75,799.5824469224754,1837.724181112221,75,0
76,800.5741012766811,1828.6897785633664,76,0
77,801.3541831308695,1819.8442006023192,77,0
78,802.285054136318,1811.2108855111983,78,0
79,802.9992934492917,1802.237126702659,79,0
80,803.4430841210396,1793.0368520294203,80,0
81,804.1123691535189,1783.9252865640253,81,0
82,804.4221229451051,1774.1909521060954,82,0
83,804.5353418648712,1764.387569561615,83,0
84,804.5044899280877,1754.2409822771492,84,0
85,804.2906035422051,1744.0734038716585,85,0
86,804.0314889369693,1733.7343966942683,86,0
87,803.1722390332627,1723.2963582681853,87,0
88,802.0956126827573,1712.7804391562952,88,0
89,800.5203625869985,1702.9400595730815,89,0
90,799.0501227962728,1693.3165564630349,90,0
91,797.3010264965587,1684.269771597948,91,0
92,795.3903921346732,1676.2146088831687,92,0
93,793.5557575902648,1668.653407358322,93,0
94,792.0274773707067,1661.1444230876973,94,0
95,790.2218881335796,1653.804669512295,95,0
96,788.5885122274292,1646.375081720224,96,0
97,787.3788344006689,1638.5810685289357,97,0
98,786.2547653590648,1630.4172758583272,98,0
99,785.4207301090349,1622.8333690134432,99,0
100,783.44821767073,1613.2304866556542,100,0
101,791.5332039357415,1565.0628935894379,101,0
102,784.0067453103067,1592.1481298645817,102,0
103,783.4813002909538,1583.2885983344634,103,0
104,784.1501816459356,1573.4413613947731,104,0
105,784.9871869513535,1563.6818506804896,105,0
106,786.3418295978769,1554.3335867265996,106,0
107,788.3644924063684,1545.8282256330472,107,0
108,790.3090674803374,1537.5956976161654,108,0
109,792.5263309774584,1530.2878397310837,109,0
110,795.1621914089664,1523.529853240003,110,0
111,797.2494185268963,1516.937429636529,111,0
112,798.5919753606614,1510.0005539112028,112,0
113,800.4195903449153,1503.059306198621,113,0
114,802.1519677148237,1495.7279461177914,114,0
115,803.3784441188765,1487.7501864800918,115,0
116,804.524941540275,1479.4361994863964,116,0
117,805.9347496446233,1470.8956233761946,117,0
118,806.928362214828,1461.738340381145,118,0
119,807.3604260311155,1452.1988706664097,119,0
120,807.941689761223,1442.5919538516353,120,0
121,808.1581184384845,1432.6804190670543,121,0
122,807.9488537183532,1422.6806325241519,122,0
123,807.2191611171273,1412.714759075484,123,0
124,806.2269032378686,1403.1838197337993,124,0
125,804.9573292498147,1393.6770041318916,125,0
126,803.0628717235492,1384.477907325921,126,0
127,801.1050518984395,1376.0504329462208,127,0
128,799.1376076242723,1367.9928656923812,128,0
129,797.2433911603632,1360.2870096004099,129,0
130,795.3364651628772,1352.7282996544734,130,0
131,793.4897812204114,1345.21234363831,131,0
132,792.0890382886012,1337.4374045146733,132,0
133,790.3474578603285,1329.3185098401473,133,0
134,789.0853963005654,1320.984049261386,134,0
135,787.5706628838751,1312.1844863209922,135,0
136,786.4324124889711,1302.815676416644,136,0
137,785.5668064171742,1293.2205064514283,137,0
138,785.1430335519152,1283.4545826879216,138,0
139,784.9230850262004,1273.421729072129,139,0
140,784.9948741721264,1263.3417475292654,140,0
141,785.4091899343508,1253.5416093752265,141,0
142,786.3930785246748,1243.9973593166205,142,0
143,787.5722069035893,1234.8003509602388,143,0
144,789.1590821890204,1226.1228083143553,144,0
145,790.996223336765,1218.1627014971355,145,0
146,792.5323684996166,1210.8029261359757,146,0
147,794.213639954075,1203.7029519918467,147,0
148,795.9485410089668,1196.7416657481688,148,0
149,797.3111716764037,1189.6046737708705,149,0
150,798.8517037634982,1181.8270518383442,150,0
151,800.0373455385854,1173.8346263897602,151,0
152,801.2119742666066,1165.6589510311287,152,0
153,802.2282505424482,1156.967797191956,153,0
154,803.2895197879516,1148.0957838590905,154,0
155,804.136220468328,1138.9740412188792,155,0
156,804.8880597029432,1129.5723886717274,156,0
157,805.1419678884126,1119.590056106623,157,0
158,805.3087463122366,1109.6650529672004,158,0
159,805.0821573059337,1099.7845559829548,159,0
160,804.4089574381027,1089.9921579886848,160,0
161,803.5007535908134,1080.1117486228156,161,0
162,802.3782963046802,1070.5325160940517,162,0
163,800.978996623187,1061.2444891537518,163,0
164,799.145081052324,1052.4074007903694,164,0
165,797.1277255578267,1043.7974540906778,165,0
166,794.9421800458791,1035.933681229781,166,0
167,792.5605349879181,1027.934289079769,167,0
168,790.4955192114396,1020.230616670616,168,0
169,788.5158987384405,1012.546294620864,169,0
170,786.497763179376,1004.6758795794295,170,0
171,784.5869244511457,996.4416318570952,171,0
172,782.983618855347,987.685462046858,172,0
173,781.3042089608647,978.7930226415037,173,0
174,780.1894218753712,969.6423623555517,174,0
175,779.1456388083168,960.0587392789395,175,0
176,778.4439900763988,950.2534079061344,176,0
177,778.1544785404827,940.2447159475305,177,0
178,778.289675537119,930.2563936578283,178,0
179,778.9422206444367,920.1669137019777,179,0
180,779.8671527046579,910.2520204018724,180,0
181,781.1019688591807,900.7943182890081,181,0
182,782.9384810245394,892.255750179228,182,0
183,784.8133080235134,884.3202223958516,183,0
184,786.9359888031531,877.8605971576501,184,0
185,788.9075683946504,872.5155714330043,185,0
186,790.868546150058,869.2114527990733,186,0
187,792.2650898487542,868.0996322841664,187,0
188,793.5158776355136,868.4768150282458,188,0
189,794.913962481938,869.3589665027913,189,0
190,795.3156234415676,869.3978844378832,190,0
191,795.9428450429457,870.2246412178079,191,0
192,796.3567924614173,869.8828859394869,192,0
193,796.5951413902134,869.1338526621562,193,0
194,797.2372076515494,869.2679708473672,194,0
195,797.4724273321792,869.5729346343988,195,0
196,797.8787299965701,870.0895633193604,196,0
197,797.9235267429075,870.1061680821027,197,0
198,798.0302874932152,869.8805334361538,198,0
199,798.0920129964401,869.3923407239228,199,0
200,798.2939035901585,869.3870775466061,200,0
201,798.4462792687488,869.3620471717434,201,0
202,798.8177129658211,869.879507892748,202,0
203,798.8295640935561,869.505372053688,203,0
204,798.9146888898862,869.4242372467559,204,0
205,799.0632138631067,869.5534714441519,205,0
206,799.297230880518,869.837151861446,206,0
207,799.2539184709896,869.5619497877403,207,0
208,799.363823547054,869.5703038685127,208,0
209,799.5201132232943,869.7667599116186,209,0
210,799.4718659531715,869.4477934806544,210,0
211,799.5826330026322,869.4506441281346,211,0
212,799.5920219388165,869.4948487899476,212,0
213,799.7911310264711,869.4466720638414,213,0
214,799.813638577842,869.3362437703435,214,0
215,799.8265307973172,869.4043335683311,215,0
216,799.9617508768712,869.7794703274488,216,0
217,799.9488486014317,869.7726015814918,217,0
218,799.8987596863133,869.4629162789282,218,0
219,799.9339925934607,869.5104970368712,219,0
220,799.9169422166896,869.4034843953983,220,0
221,799.8378824103033,869.4118936891055,221,0
222,799.9376197001598,869.479902087271,222,0
223,799.9862668440824,869.5609291326176,223,0
224,799.9264542352915,869.5231613815649,224,0
225,799.8880552986233,869.4146916335726,225,0
226,799.8525440536029,869.4051407150931,226,0
227,799.9513122845444,869.4443864170571,227,0
228,799.9380984280006,869.3962411343022,228,0
229,799.9411295250237,869.370101173372,229,0
230,800.0570535606073,869.520276026331,230,0
231,800.0981266584292,869.3714551171294,231,0
232,800.1206465306857,869.3435365529423,232,0
233,800.2341447757246,869.48268195368,233,0
234,800.3275639724394,869.5871914044895,234,0
235,800.412825149212,869.8461375894233,235,0
236,800.3924343649869,869.9086760465925,236,0
237,800.3992102968184,869.9629373549242,237,0
238,800.463921321362,869.8712406859536,238,0
239,800.4162110657543,869.8412838424957,239,0
240,800.3972689334746,869.7863932242441,240,0
241,800.3286779287864,869.562449189046,241,0
242,800.3106517200588,869.4563966689188,242,0
243,800.3330787723814,869.4715956746946,243,0
244,800.370960534192,869.574216282742,244,0
245,800.3476302343533,869.5812454678211,245,0
246,800.3215447319055,869.7967473964767,246,0
247,800.3902545490355,869.9407164155119,247,0
248,800.3817740794899,869.9297340240204,248,0
249,800.300753235594,869.9440854557182,249,0
250,800.1612112129586,869.9961641547585,250,0
251,800.0359668789499,870.0308190422959,251,0
252,799.9346107863585,869.9577071644685,252,0
253,799.7690281367991,869.8929825766816,253,0
254,799.6770501972813,870.00581548572,254,0
255,799.445790574049,869.9294323782444,255,0
256,799.2981288736024,869.9526195722751,256,0
257,799.1005886756618,869.9508183906707,257,0
258,798.927730403742,870.040123967997,258,0
259,798.7714451539312,869.9752031436306,259,0
260,798.3707986628722,870.0050905209832,260,0
261,798.1706811770792,870.0774716121147,261,0
262,797.8899726686259,870.0465221914145,262,0
263,797.4556603755183,869.9931517359447,263,0
264,797.1300956454621,870.0075282119999,264,0
265,796.9070320555855,870.0468017933225,265,0
266,796.6234603493501,870.0987419274278,266,0
267,796.1943090131891,869.9968142071126,267,0
268,795.9525963338133,870.1131410627651,268,0
269,795.7693014717902,870.1175468965562,269,0
270,795.3299208826082,870.1207687825232,270,0
271,795.1536125928709,870.1483297714234,271,0
272,794.8942800416991,870.2193572254396,272,0
273,794.5767758036685,870.1723930356593,273,0
274,794.1466839985114,870.0964294227501,274,0
275,793.8972590897412,870.1848791962449,275,0
276,793.6311277851831,870.2047995160895,276,0
277,793.1729663230258,870.179793920337,277,0
278,792.9155431540341,870.189117767562,278,0
279,792.6201659334222,870.1526666941801,279,0
280,792.2036279861542,870.1402008689373,280,0
281,791.9121450900635,870.1026039289587,281,0
282,791.6981365395167,870.1213187726614,282,0
283,791.2990239743291,870.1674175620352,283,0
284,791.0485612451658,870.1500881362202,284,0
