frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
0,746.6146692658722,2397.609341633069,5232.177505520374,5.694142404268029,0.7854882464283129,105.24161922405963,11665.0,,0,2
1,746.5714432523973,2391.012768772601,5448.56820319855,5.791809181879136,0.7686143562669275,104.00733519252344,11330.0,,1,2
2,746.8327219062602,2398.5288786172237,4981.287467942488,5.26368946932343,0.7282241640099099,118.62602540727484,10796.0,,2,2
5,747.4085676784399,2393.043259138659,5261.890989236817,5.600040735165081,0.74733007904782,106.7134469277307,11018.0,,5,2
6,747.4908521097207,2393.499235528418,4813.257126499712,5.863334335203068,0.7535125789496084,111.10851209498664,10090.0,,6,2
7,747.8133601769035,2393.7538862668735,4710.601336947128,5.637801998998682,0.8168177693273221,102.67034067560263,10358.0,,7,2
8,748.0343777060536,2393.839927576163,4517.414820366804,5.4328669645319065,0.7734591598197917,104.84802562687129,10080.0,,8,2
9,747.9453395479584,2383.55514618493,4611.2874043380425,5.621571940512507,0.7680487118094088,97.80298442092112,10735.0,,9,2
10,748.5627696362797,2389.5410466674925,4252.0972154138435,5.580121943698104,0.7644093095967991,102.77366434971056,10209.0,,10,2
11,748.5576539329006,2380.9922265272803,4407.244179548387,5.649940889904532,0.7570602232281385,96.59749232655679,10517.0,,11,2
12,749.4803142878939,2386.6480494316884,3932.7888956850147,5.202812632366497,0.7025181899587803,99.13424080327685,9246.0,,12,2
15,749.3759640192944,2368.7013433170678,3438.4003336289707,5.142696713911706,0.6515053896690257,92.835266173125,8542.0,,15,2
17,752.3054442096058,2377.9786801682267,2821.1459079592137,5.416879894314989,0.6593723345062023,66.78628167107858,7756.0,,17,2
18,752.306264296429,2375.446849525206,1758.094193201194,5.664167072629517,0.5730778452538284,39.523020002323776,6760.0,,18,2
20,756.213777947756,2373.1028914507033,2021.617004774668,6.503865504570722,0.4161699578034065,37.83620915648498,6341.0,,20,2
22,756.2194519478243,2370.5624108558636,1570.336680690142,6.741124572360584,0.6005644608544896,26.60209071902758,6160.0,,22,2
25,758.2333386195961,2376.148331365078,37007.435944700075,4.128235145352064,0.11777059331640623,773.8840900089695,80036.0,,25,2
26,758.044822517352,2367.672740403666,34027.33597647757,4.089796310066667,0.1341899573617898,712.6089576069105,73306.0,,26,2
27,757.9330072232862,2358.474350621795,34414.37467286467,4.161945318227275,0.11987475709164909,696.0482696938896,75742.0,,27,2
28,757.8368202795145,2349.2150595669564,36482.25272958033,4.201981372438771,0.11848858055240888,708.2403842645738,78100.0,,28,2
29,757.7195457256688,2340.038129448049,37578.75145559274,4.2572444310893465,0.12820968115810263,692.5713527418332,80642.0,,29,2
30,757.5692587807268,2330.570425870434,38385.149747558164,4.266909286535589,0.15789866770397054,686.2674091035389,80220.0,,30,2
31,757.485602762782,2321.0374026583613,38609.71647584244,4.2374714851897695,0.15976077237894518,717.1940237730813,80487.0,,31,2
32,757.2825509530791,2311.4269846288253,35167.12330665391,4.371568388018845,0.13891780672127424,681.615434614042,75556.0,,32,2
33,757.4974687414294,2301.237404965403,36836.625009888456,4.202906200549822,0.16549059191099916,678.3512715297563,75836.0,,33,2
34,757.5849286970387,2291.460471440194,36140.52147735551,4.2877746847405085,0.16832152629098004,667.6799191085104,76101.0,,34,2
35,757.6775711791682,2281.3810886634474,35939.82866389163,4.282384191184565,0.1824772415205723,639.2979014001695,77467.0,,35,2
36,757.6355718853035,2271.147364865075,35051.15274605429,4.17669546325211,0.18797143842075714,648.824259621714,75539.0,,36,2
37,757.7445197941153,2261.073049551769,34173.04189598619,4.246342247145466,0.19486464154709518,612.070623891846,74525.0,,37,2
38,758.0073853030505,2250.744763844474,33903.168924461344,4.234109244043263,0.1958445996751107,651.4865830283098,72839.0,,38,2
39,757.9846645470116,2240.386611645324,32506.611740020435,4.202395025791565,0.18656202574814115,634.077403459302,70535.0,,39,2
40,758.2690175170808,2229.897182549585,31526.56395616716,4.215321812096916,0.20336727609718414,627.2213192386178,68684.0,,40,2
41,758.5287192505514,2219.402493004922,31088.407207426593,4.273347321713708,0.21379007371832992,613.2368208208627,69838.0,,41,2
42,758.5814857333951,2208.8720825127148,30195.577080721156,4.225455611401765,0.19351142169734986,576.4456879710694,67258.0,,42,2
43,758.981496598262,2198.273147356855,29221.715235001786,4.288533136732898,0.19087574259294993,531.3606696723239,64382.0,,43,2
44,759.739251695778,2187.370349668475,27247.282014196462,4.363521985623085,0.17783706068051944,540.6779680581398,61398.0,,44,2
45,760.2951292797147,2176.709541054806,25174.94669992718,4.414281653215442,0.13663884543794866,455.12730785138336,58908.0,,45,2
46,760.838109293945,2166.045323030281,23067.53143440067,4.4403908719983,0.13311115216996752,403.09109496684914,55282.0,,46,2
47,761.8930282097676,2155.1741486122232,22189.96319804651,4.617219730796177,0.10312584125147489,406.7460545242776,52639.0,,47,2
48,763.369511392975,2145.2554293701583,23531.028610333513,4.756899001302808,0.08830925214794723,438.9166391707626,56199.0,,48,2
49,764.8148458567645,2135.791567587415,24457.066675298764,4.911724512094463,0.03950060834494059,426.45503351839545,60268.0,,49,2
50,766.2938493470969,2127.789277945717,24701.942951551475,4.936284825782047,0.06182201956062755,397.07977578129237,61449.0,,50,2
51,768.1041331509315,2120.9233303385618,25299.50927797381,5.031734954569686,0.06819583557525116,379.4198641990879,62261.0,,51,2
52,769.4766287538365,2114.9874917799634,24284.584477990706,4.899962540478007,0.08837476075759713,377.68626852581394,59788.0,,52,2
53,770.6138269115908,2109.6841369069402,22755.586461009247,4.932861884416972,0.1185634692946774,352.06164464968026,55398.0,,53,2
