horizonal,z
0,0
-0.0932344565192729,-1.21021837670335
-0.176460364552048,-2.23552942572439
-0.250277250751414,-3.08341042033973
-0.315284641770438,-3.7613386338266
-0.372082064262055,-4.27679133946145
-0.421269044879409,-4.63724581052145
-0.463445110275505,-4.85017932028336
-0.499209787103393,-4.92306914202396
-0.52916260201614,-4.86339254902035
-0.553903081666758,-4.6786268145492
-0.574030752708333,-4.37624921188754
-0.590145141793871,-3.9637370143121
-0.60284577557642,-3.44856749509981
-0.612732180709029,-2.83821792752744
-0.620403883844775,-2.14016558487208
-0.62646041163666,-1.36188774041042
-0.631501290737772,-0.51086166741942
-0.636126047801109,0.405435360824129
-0.640934209479753,1.3795260710433
-0.646525302426734,2.40393318996118
-0.653498853295093,3.47117944430107
-0.662454388737888,4.57378756078589
-0.673991435408153,5.70428026613894
-0.68870951995892,6.85518028708321
-0.707208169043268,8.01901035034197
-0.730086909314236,9.18829318263826
-0.757945267424833,10.3555515106951
-0.791382770028147,11.5133080612359
-0.830998943777201,12.6540855609836
-0.877393315325039,13.7704067366613
-0.931165411324722,14.8547943149923
-0.99291475842928,15.8997710226995
-1.06318995821513,16.8978595865062
-1.14194760824294,17.8415827331355
-1.22876236799859,18.7234631893105
-1.32320253133343,19.5360236817544
-1.42483639209886,20.2717869371902
-1.53323224414622,20.9232756823411
-1.6478030349685,21.486767922886
-1.76734032662531,21.9735627803264
-1.89048033481795,22.3987146551197
-2.0158592752477,22.7772779477232
-2.1421133636158,23.1243070585941
-2.26787881562356,23.4548563881899
-2.39179184697222,23.7839803369679
-2.51257734138757,24.1267333053852
-2.62931485469337,24.4981696938993
-2.74117261073787,24.9133439029676
-2.84731883336931,25.3873103330472
-2.94692174643598,25.9351233845956
-3.03914957378611,26.57183745807
-3.12285797136127,27.3082330652487
-3.19565232347634,28.1379951631939
-3.25482544653948,29.0505348202889
-3.29767015695888,30.0352631049168
-3.32147927114271,31.0815910854607
-3.32354560549919,32.1789298303039
-3.30116708996804,33.3166904078296
-3.25194846638465,34.4842838864209
-3.17397003502263,35.6711213344611
-3.06535300440823,36.8666138203332
-2.92421858306776,38.0601724124205
-2.74868797952756,39.2412081791062
-2.53688240231391,40.3991321887734
-2.28888215270949,41.5260559638986
-2.01260390302228,42.6248928433313
-1.71792341831666,43.7012566200139
-1.414716463657,44.7607610868894
-1.11285880410765,45.8090200369003
-0.822226204732964,46.8516472629893
-0.552641088489726,47.8942565580991
-0.313305776333779,48.9424617151724
-0.11302252341403,50.0018765271518
0.0394130828841205,51.07811478698
0.135205455175212,52.1767902875997
0.166458151808716,53.302981449897
0.135727300301494,54.4555429946004
0.0523126211817699,55.6293143520138
-0.0743737718054218,56.8190680309345
-0.234919764915042,58.0195765401594
-0.419913244402031,59.2256123884855
-0.619942096521356,60.4319480847099
-0.825594207527933,61.6333561376297
-1.02744418555607,62.824609056042
-1.21601352625734,64.0004793487436
-1.38181044716265,65.1557395245317
-1.51540508554984,66.2852234642733
-1.61108276351581,67.3874473730297
-1.66888733962677,68.4666350583637
-1.68935803042491,69.5275013043973
-1.67303405245236,70.5747608952526
-1.62045462225123,71.6131286150515
-1.53215895636367,72.6473192479162
-1.40868627133179,73.6820475779686
-1.25057578369779,74.7220283893308
-1.05836671000373,75.7719764661248
-0.832885281220496,76.8366065924726
-0.576105786033816,77.9206335524963
-0.291940738269622,79.0269214401868
0.00909250540025272,80.1509315890112
0.314825377592494,81.2862746423054
0.613089310923776,82.4265612434054
0.891715738010797,83.5654020356472
1.13853609147023,84.6964076623667
1.34138180391875,85.8131887668998
1.48808430797306,86.9093559925826
1.56647503624984,87.978519982751
1.56438542136575,89.014291380741
1.46966659493614,90.0102808298885
1.27609757551665,90.9620312103044
0.99827317662602,91.8728143491989
0.655691750794715,92.7478343105571
0.267851650553169,93.5922951583642
-0.145748771568195,94.4114009566053
-0.56561116303892,95.2103557692655
-0.97223717132859,95.9943636603299
-1.34612844390675,96.7686286937837
-1.66778662824297,97.538354933612
-1.9177133718068,98.3087464437997
-2.0764103220678,99.0850072883322
-2.12982335511747,99.8716029110522
-2.08587628436836,100.670044275233
-1.9602740422918,101.481103724006
-1.77022923260882,102.305553600501
-1.53297958689453,103.144166247851
-1.26576283672405,103.997714009185
-0.985816713672575,104.866969227635
-0.710378949315207,105.752704246332
-0.456687275227102,106.655691408408
-0.241979422983436,107.576703056992
