frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
0,760.4277520079119,2462.5855075774357,37192.55220200119,5.000893821165514,0.34194349069402663,645.9168948036895,85006.0,,0,1
1,760.2498042582331,2461.4342745722006,38213.73721837638,5.022730834748179,0.2930222750995096,630.4770698575497,85385.0,,1,1
2,760.1660963971029,2459.5788072838845,37742.50493807485,4.997501367774883,0.2888896694224872,645.9977735372294,84320.0,,2,1
3,760.0012667375133,2457.1785353347504,37939.00619366457,4.944947856006015,0.26820427801963415,660.5559965201402,85385.0,,3,1
4,759.7287844187913,2453.960512811129,37676.65949724472,4.907756989186678,0.26487564651435946,664.449953297905,85783.0,,4,1
5,759.3523154129814,2449.577562314581,37881.1598699247,4.79111078586722,0.17598662173922625,688.3034161187915,83524.0,,5,1
6,758.9413091808979,2444.2333538211665,37375.5304066513,4.621618114416577,0.1377994497639303,682.1433035837072,83527.0,,6,1
7,758.4325502963303,2437.853724097011,35201.99678359588,4.484438656169681,0.10761449625277325,713.6683326041722,79364.0,,7,1
8,757.8210611731412,2430.4252679628917,33672.02458250619,4.441018779724268,0.06283087788531047,685.798574639904,75408.0,,8,1
9,757.4676033834967,2422.329749789614,31932.07108916303,4.3864740247113225,0.10830870124015696,652.0070946464627,71940.0,,9,1
10,757.3664978585977,2413.5767205304714,31129.17620402461,4.2406974968433575,0.13602945927553786,641.7759900347095,67235.0,,10,1
11,757.3776377762154,2404.5305856142973,32066.521522380943,4.340854028218149,0.10962110454212418,639.0630171152068,69383.0,,11,1
12,757.5814746525325,2395.20992960857,33046.29560444865,4.405033341593496,0.07833548284390746,656.98131746327,73710.0,,12,1
13,757.8050106153053,2385.635858280147,33621.094158748594,4.5625708594027214,0.08110324426751844,658.297836154896,74895.0,,13,1
14,757.8056446525138,2375.787923840496,33767.54475120186,4.441958510353684,0.08287629728363921,667.3594853992275,74715.0,,14,1
15,757.318812449005,2365.9620409505746,32621.11782027823,4.482455287721308,0.08675328263328491,577.7719463487347,71181.0,,15,1
16,757.0412216921361,2355.783639026782,31739.068895303153,4.318554367588504,0.10277025489650053,622.6584688237263,69997.0,,16,1
17,756.9332036705997,2345.796637956504,32631.50332536911,4.376629117255482,0.07981966621890145,652.0150030671891,70562.0,,17,1
18,756.7414553742673,2335.448783229264,32728.36030515029,4.484495180097141,0.08238182689741752,632.0951551370972,72850.0,,18,1
19,756.2426214836812,2325.0655890016096,33975.20191430469,4.483579088675432,0.07295472089141743,618.0750977410057,73454.0,,19,1
20,755.4450301610226,2314.7537730538124,31781.605209295154,4.501039416346276,0.110286283206129,609.425728449896,70721.0,,20,1
21,754.5760526102421,2304.050823360381,31422.515447048976,4.538324937416403,0.04089225608163264,583.7981880635155,70426.0,,21,1
22,753.4443211410405,2293.572707233238,32113.674079901342,4.531244084134931,0.05236369697861998,589.1789591337871,72340.0,,22,1
23,751.7418993339439,2283.200485123995,31990.616692567997,4.506164178071315,0.043493622568558335,592.6951705135766,73999.0,,23,1
24,749.4639826489376,2273.0766702548176,33368.585422508564,4.504545207859097,0.03950483018784085,602.9665788187609,76077.0,,24,1
25,746.6954004686564,2263.22152725605,34638.66388180392,4.412962064390308,0.07923849235819622,622.6566389367813,79264.0,,25,1
26,743.2694773651365,2254.0423438893986,36226.04670620738,4.386537214610608,0.08993380866402519,649.9022222983158,83540.0,,26,1
27,739.3927637202976,2246.112575316462,38115.807932114556,4.447906261733182,0.11429233069580186,688.6012076081383,87890.0,,27,1
28,735.6432894689195,2239.4392659168434,39079.829471241326,4.411088036012178,0.12531913611274664,741.9328706150337,91566.0,,28,1
29,732.2465406811789,2234.0033923116857,38271.810390345476,4.5467576556784355,0.07251338610131222,757.042719744555,88424.0,,29,1
30,729.9374232774262,2228.7162007114134,37547.055951191825,4.611447504777493,0.08364565603178004,725.581045653704,86939.0,,30,1
31,728.1813160462228,2222.785623463673,36590.78129667693,4.459839687848276,0.1130323835515103,759.6034224543607,83895.0,,31,1
32,726.7283452018173,2216.029556245307,35128.13450379918,4.391642745949033,0.10812230207697399,747.9865365372918,81870.0,,32,1
33,725.1459940701887,2208.672020914739,33931.43402643487,4.4310985840737995,0.129109766115347,735.4211237281446,78033.0,,33,1
34,723.3323294646708,2200.8447376989384,32717.820182395077,4.329626837619993,0.19566222406107128,699.5311622278059,75027.0,,34,1
35,721.718142489994,2193.0828117635106,31245.35074802679,4.397108725109872,0.1543477834216367,646.0327338898926,73472.0,,35,1
36,720.0146052895362,2184.862069607271,29179.377518446316,4.391300450758945,0.1704274687403001,624.3687831269854,68774.0,,36,1
37,718.3039191104202,2176.481638364561,28757.862486659444,4.32574206090793,0.2126085494004047,620.9604115592215,66071.0,,37,1
38,717.1734812221644,2167.829458536684,27474.045196245694,4.451297829399832,0.11724539740540692,585.5813437146796,64630.0,,38,1
39,715.4959307013404,2159.1171674811376,28981.445344396157,4.331384426646872,0.18063646762311078,600.3196208641289,67063.0,,39,1
40,714.4614756054482,2150.355130556273,28934.525772303557,4.52028687438056,0.17064948388373524,577.941092480648,68530.0,,40,1
41,713.8435208301893,2141.2413527944864,28238.09137037732,4.48414368352764,0.18588426749977055,531.9717189365867,66172.0,,41,1
42,713.750770735452,2131.980057861604,27312.099627369782,4.593366789933336,0.21376597306389378,459.233751716369,65466.0,,42,1
43,713.9732787630033,2122.4612587301017,27045.339039733957,4.658902056713435,0.18868858227796328,431.07325015370157,65203.0,,43,1
44,715.4254576092119,2113.5513346549365,26343.035092088947,4.737961456190218,0.16126510173401074,390.06213027838373,64292.0,,44,1
45,717.0728214027133,2104.409955736216,25536.765950943434,4.883655097486533,0.17147273150263126,331.5182025466935,61928.0,,45,1
46,719.142928952706,2095.7702824210346,24095.536163228142,4.863374455998136,0.16154770834248008,305.4117006509082,60067.0,,46,1
47,721.3487024837912,2087.550416411975,23349.45790618233,4.8450992192505415,0.13742689705737382,334.2932714504618,56921.0,,47,1
48,723.7571064223555,2079.860172252171,22936.170840723127,4.8032945629287545,0.11251445567668826,317.84731939477854,57758.0,,48,1
49,726.2528877237307,2072.2316874622043,22141.430936668272,4.837877854923165,0.13667438955657873,296.75103628682837,55062.0,,49,1
50,728.5204415154992,2064.168979585865,22144.753291665624,4.8924849874923755,0.1228597904929867,303.32900825580197,55550.0,,50,1
51,730.4610004643287,2056.1648250057356,20748.698197257876,5.073125796863219,0.1297944085718363,299.08965113705415,54461.0,,51,1
52,731.993839775439,2048.087018403835,20332.422605140076,4.929752538587188,0.1284652895583591,277.4704650368483,51347.0,,52,1
53,734.0084825862658,2039.5653048243887,19020.48104838399,4.95386877866591,0.10904137358221516,287.9914223426551,49027.0,,53,1
54,735.6150680103548,2030.7421116477892,19412.807839416568,4.938472857609436,0.11797486586166997,297.53278712918325,49573.0,,54,1
55,737.1841206747184,2021.9960738078723,18943.40375741379,5.056856735819091,0.10586808992248337,276.2679044179537,47459.0,,55,1
56,738.3179589624467,2012.9279019965709,18375.637216907726,5.056315454710623,0.11946038354856155,266.41167745369125,44997.0,,56,1
57,739.7884621760353,2003.4226434468076,17816.077271139828,4.9325621845453815,0.1425071207409627,280.50468405212666,45978.0,,57,1
58,740.5837311127281,1994.3694148177303,16986.673224588096,4.843995498375508,0.15208912175491068,286.937713346077,42908.0,,58,1
59,741.4781393818572,1984.9831920086688,16940.090190579227,4.853019866139815,0.15313145267763117,288.9662673134387,43396.0,,59,1
60,741.9901061726111,1975.5164064340272,16632.083800298107,4.910195204876471,0.15142860386228402,285.5961258571711,42649.0,,60,1
61,742.8071011876078,1965.876536188448,16507.473059790424,4.900520039686362,0.16439700757388245,292.7060447984534,42984.0,,61,1
62,742.9328034812869,1955.8571186954564,16166.364972624866,4.726372386355237,0.22730430565694684,299.64689591690103,40997.0,,62,1
63,742.5904260240375,1946.2668130096913,15458.338033392596,4.6674239854397905,0.23152647638569984,294.7407235159519,39251.0,,63,1
64,742.2958358207286,1936.3614092425018,15306.965150126964,4.747649446150389,0.22134131177758698,273.5726562909863,39909.0,,64,1
65,741.4292458073146,1926.6150930168628,15705.77187447785,4.697445558416925,0.21420318618943096,279.036426465659,39603.0,,65,1
66,740.2886485779178,1916.3144801231613,15520.90404140515,4.662189525659531,0.2677686073383925,271.6283068812161,38502.0,,66,1
