horizonal,z
0,0
-0.0152794881972636,0.134832536737747
-0.0268683104493872,0.263589069093712
-0.0352413504605368,0.390106550011808
-0.0408734919348848,0.518221932435722
-0.0442396185766345,0.651772169309169
-0.045814614089938,0.794594213575891
-0.0460733621790415,0.950525018179746
-0.0454907465480051,1.12340153606436
-0.0445416509010735,1.31706072017354
-0.0437009589424558,1.53533952345111
-0.0434435543762398,1.78207489884065
-0.0442443209066886,2.06110379928609
-0.0465781422379067,2.37626317773106
-0.0509199020740928,2.7313899871194
-0.0577444841194854,3.13032118039482
-0.0675267720781966,3.57689371050105
-0.0807416496544251,4.07494453038183
-0.0978519996496511,4.62831059298097
-0.118610792253688,5.24052989716168
-0.141772809216092,5.91166510059981
-0.16607288668381,6.63953670536708
-0.190247128497302,7.4219278442749
-0.213031638497197,8.25662165013472
-0.233162520524013,9.14140125575801
-0.249375878418279,10.0740497939562
-0.26040781602058,11.0523503975407
-0.265386928471928,12.074086199323
-0.268003895730937,13.137001919096
-0.27485548945157,14.2365374955384
-0.292529273460048,15.3645604566018
-0.327607799174753,16.5126310260894
-0.386673618014059,17.6723094278043
-0.476309281396395,18.8351558855497
-0.603097340740136,19.9927306231286
-0.773620347463609,21.1365938643442
-0.992283516975119,22.2583058329997
-1.25478272064241,23.3494267528981
-1.55460999825422,24.4020804573213
-1.88494937861295,25.4149427397396
-2.23878617375548,26.3909164647133
-2.60910238377273,27.3329749479872
-2.98888000875549,28.2440915053063
-3.37110104879457,29.1272394524155
-3.74874750398087,29.9853921050597
-4.11505566670153,30.8215227789838
-4.46428103831673,31.6386187863314
-4.79105579974,32.4405072231595
-5.09020183213327,33.2323168505913
-5.35655733495935,34.0192884009386
-5.58496050768114,34.8066626065131
-5.77024954976148,35.5996801996264
-5.9072626606632,36.4035819125903
-5.99091387119481,37.2236084777166
-6.0206670929023,38.0650006273169
-6.00306867458368,38.9325614228953
-5.94562178531794,39.8260060028178
-5.85605551000073,40.7417669743934
-5.74210269879131,41.6762222360803
-5.61149620184896,42.6257496863367
-5.47196886933293,43.5867272236205
-5.33125355140253,44.5555327463899
-5.19663898560725,45.5285441531032
-5.07024719323857,46.5021761461579
-4.95063492083458,47.4750516643346
-4.83594003407814,48.4492164128065
-4.72426914129465,49.4270105282646
-4.61372885080951,50.4107741473997
-4.50242577094822,51.4028474069029
-4.38846651003615,52.4055704434651
-4.26995767639877,53.4212833937773
-4.14600294416537,54.4523263945303
-4.01971468506073,55.500703616194
-3.89543988628174,56.5645136219167
-3.77767879287548,57.6393352281877
-3.67093420418671,58.7207052557187
-3.57970891956008,59.8041605252214
-3.50850573834032,60.8852378574075
-3.46182745987212,61.9594740729887
-3.44417688350014,63.0224059926767
-3.45952439640965,64.0696203800572
-3.5095097651076,65.0997005711632
-3.5949101755893,66.11587458932
-3.71647410355862,67.1217700008463
-3.87495002471947,68.1210143720604
-4.07108641477572,69.1172352692811
-4.30563174943115,70.1140602588265
-4.57933450438965,71.1151169070154
-4.89294315535513,72.1240327801661
-5.24427123020131,73.1441429940972
-5.61934137479585,74.1753829275633
-6.00119773446051,75.2154945805689
