horizonal,z
0,0
0.253146487839399,-0.571879169208103
0.446613565869617,-0.99882469131083
0.585711865810493,-1.28679686234759
0.675752019381585,-1.44175597835812
0.722044658302756,-1.46966233538208
0.729900414293665,-1.3764762294588
0.704629919074125,-1.16815795662819
0.65154380436381,-0.850667812929629
0.575952701882434,-0.429966094402829
0.483167243349757,0.0879869029126041
0.378498060485512,0.697230882977095
0.267255785009438,1.39180554975104
0.154751048641261,2.16575060719487
0.0462944831006893,3.01310575926894
-0.0528032798925168,3.92791070993371
-0.137231608618614,4.90420516314956
-0.201679871357926,5.93602882287684
-0.24083743639065,7.01742139307598
-0.249393671997097,8.14242257770744
-0.222037946457535,9.30507208073149
-0.153459628052201,10.4994096061087
-0.0383480850614034,11.7194748577993
0.128531401074579,12.959299905627
0.347858759314444,14.2124587712134
0.613253994735352,15.4718155014662
0.9177298071342,16.7301730701997
1.25429889630799,17.9803344512279
1.61597396205371,19.2151026183654
1.9957677041683,20.4272805454262
2.38669282244877,21.6096712062245
2.78176201669205,22.7550775745746
3.17398798669515,23.8563026242907
3.55638343225503,24.906149329187
3.92196105316865,25.8974206630778
4.26503881573256,26.8257824386721
4.58515575224145,27.698351824258
4.88315616148966,28.5251088270186
5.15988434227142,29.3160334541368
5.41618459338101,30.0811057127956
5.65290121361279,30.8303056101779
5.87087850176096,31.5736131534669
6.07096075661983,32.3210083498454
6.25399227698368,33.0824712064965
6.4208173616468,33.867981730603
6.57228030940347,34.6875199293482
6.70902324849902,35.550363579443
6.82933807454725,36.4576270283659
6.93000040404483,37.4051578950571
7.00776058216984,38.3887160196485
7.05936895410031,39.4040612422717
7.08157586501429,40.4469534030582
7.07113166008985,41.5131523421396
7.02478668450504,42.5984178996476
6.93929128343795,43.6985099157137
6.81139580206659,44.8091882304697
6.63785058556905,45.9262126840471
6.4154695952518,47.0453757399289
6.14488376012552,48.1644272626871
5.83264030914273,49.2841510885806
5.48579540028304,50.4055920406809
5.11140519152612,51.5297949420588
4.71652584085161,52.6578046157854
4.30821350623922,53.7906658849318
3.89352434566857,54.9294235725691
3.47951451711931,56.0751225017682
3.07324017857114,57.2288074956005
2.68175748800369,58.3915233771368
2.31212260339661,59.5643149694482
1.97055533917109,60.7475893279451
1.65993013551412,61.9392024373946
1.3822850890543,63.1363725149031
1.1396582964201,64.3363177775771
0.934087854240113,65.5362564425229
0.767611859142802,66.733406726847
0.642268407756772,67.9249868476557
0.560095596710522,69.1082150220554
0.523131522632579,70.2803094671525
0.533414282151506,71.4384884000536
0.592981971895806,72.5799700378648
0.703414220523658,73.7023149381895
0.860960966537618,74.8070633669047
1.05843363866247,75.898323143613
1.28858635712667,76.9802448804789
1.54417324215872,78.0569791896672
1.81794841398705,79.1326766833422
2.10266599284019,80.2114879736685
2.39108009894656,81.2975636728109
2.67594485253467,82.3950543929337
2.95001437383297,83.5081107462017
3.20604278306996,84.6408833447793
3.4368067878632,85.7974741596189
3.6364383391767,86.9790666889389
3.80117001516142,88.1823207982197
3.92741509308128,89.403507223244
4.01158685020005,90.6388966997947
4.05009856378161,91.8847599636543
4.0393635110898,93.1373677506055
3.97579496938845,94.3929907964311
3.85580621594142,95.6478998369137
3.67581052801251,96.898365607836
3.4322211828656,98.1406588449807
3.12145145776456,99.3710502841305
2.74360042293765,100.586455656658
2.3135103204711,101.786370676294
1.8497091854156,102.970936052359
1.37072505282182,104.140292494176
0.895085957740441,105.294580711064
0.441319935222102,106.433941412345
0.0279550203175173,107.558515307339
-0.326480751922599,108.668443105368
-0.603459346447654,109.763865515752
-0.784452728206873,110.844923247813
-0.850932862149636,111.911757010871
-0.786277738904685,112.964563151217
-0.596022897623893,114.004184794916
-0.299999070054775,115.031882345305
0.0817247588452778,116.048923160344
0.529079604118762,117.05657459799
1.02199648080833,118.056104016204
1.54040640395651,119.048778772943
2.06424038860591,120.035866226168
2.5734294497991,121.018633733836
3.04790460257862,121.998348653906
3.46759686198709,122.976278344339
3.81258725072763,123.953689803186
4.07195725113919,124.931828434204
4.24873905799614,125.911906169984
4.34716492735751,126.895132063875
4.37146711528245,127.88271516923
4.32587787783003,128.875864539399
4.21462947105936,129.875789227734
4.04195415102952,130.883698287586
3.81208417379964,131.900800772306
3.5292517954288,132.928305735244
3.19768927197609,133.967422229752
2.82162885950064,135.019359309181
2.40573700494616,136.085140709815
1.95972762429061,137.163635857024
1.49657106514673,138.252324298169
1.02929194898801,139.348662415982
0.570914897287785,140.450106593189
0.134464531519471,141.55411321252
-0.267034526843523,142.658138656703
-0.620557656327792,143.759639308469
-0.913080235459948,144.856071550545
-1.13157764276655,145.94489176566
-1.26302525677424,147.023556336544
-1.29455539862186,148.089545147583
-1.22271694618273,149.141748182655
-1.05865444026872,150.18124107985
-0.814767962589681,151.209287490521
-0.503457594855383,152.227151066024
-0.13712341877564,153.236095457711
0.271834483939716,154.237384316939
0.711016031580927,155.23228129506
1.16802114243815,156.22205004343
1.63044973480163,157.207954213402
2.08590172696147,158.191257456332
2.52197703720796,159.173223423574
2.92765079045314,160.155431019016
3.29739893809679,161.140720156685
3.62707263816054,162.132246003145
3.91252304866604,163.133163724957
4.14960132763494,164.146628488682
4.33415863308886,165.175795460884
4.4620461230495,166.223819808123
4.52911495553849,167.293856696962
4.53121628857744,168.389061293963
4.46420128018806,169.512588765687
4.32392108839195,170.667594278698
4.10707211147137,171.85627497688
3.82017666573773,173.069690990509
3.4760963694568,174.29171727979
3.08779849592687,175.506109052093
