frame,y,x,frame,particle
0,787.8886659978789,2459.0602054772276,0,0
1,787.8853983531477,2459.041260376043,1,0
2,787.8302644096307,2458.99086882021,2,0
3,787.8442816854508,2459.0248346149415,3,0
4,787.8808594367898,2459.0511412482065,4,0
5,787.8570380408735,2458.978576123755,5,0
6,787.8301776331778,2458.995627082007,6,0
7,787.8557422386618,2458.9547553327916,7,0
8,787.8096204274642,2458.4964349038655,8,0
9,787.7905748133978,2458.3017120268446,9,0
10,787.7521742479373,2458.1304677521525,10,0
11,787.7462383173207,2457.5154363089737,11,0
12,787.6837415704682,2457.1390222178843,12,0
13,787.570988513217,2456.403355160929,13,0
14,787.5985050838717,2456.007641337001,14,0
15,787.5111946351698,2455.1644267745746,15,0
16,787.3795978369094,2454.190750653625,16,0
17,787.3190506635312,2453.1316203389,17,0
18,787.2149109739556,2451.7865309630374,18,0
19,787.0486100411214,2449.9989021159836,19,0
20,786.4255898137685,2447.697409805008,20,0
21,784.2014399107981,2442.5920640585296,21,0
22,783.2921715636284,2436.0422704593416,22,0
23,783.3821530621639,2426.719017519118,23,0
24,782.532704984999,2416.858196866422,24,0
25,780.2939923404938,2407.035347234716,25,0
26,779.9187218138067,2396.4403335968,26,0
27,780.5084643616947,2385.41588928907,27,0
28,780.5447029208567,2374.1669273287735,28,0
29,779.5653085980919,2362.743733155793,29,0
30,779.5771053104824,2351.3760764284825,30,0
31,780.9933124266536,2339.3976520584874,31,0
32,781.4524971463464,2327.1217384146703,32,0
33,782.3172819107725,2314.578843347673,33,0
34,782.30808499473,2301.454443823365,34,0
35,783.2618822482355,2287.738960133752,35,0
36,784.9223545949958,2275.521087820827,36,0
37,786.7670421026555,2264.512541659377,37,0
38,790.0747694201528,2252.7471138761325,38,0
39,793.5439604915149,2240.0148907840903,39,0
40,795.8964420234962,2228.998384677227,40,0
41,811.7026667246993,2161.590157751231,41,0
42,807.3310854152764,2211.4235246692406,42,0
43,809.5970976995535,2203.644900948544,43,0
44,807.7832805547201,2195.278319737525,44,0
45,809.2255422847663,2185.9831456664333,45,0
46,813.373267202289,2177.072864432227,46,0
47,817.0991520600714,2167.3504946847142,47,0
48,819.3015451431748,2156.1786493195177,48,0
49,816.5838382497855,2145.4656494174787,49,0
50,814.4873882332868,2135.060023287295,50,0
51,814.4681288164769,2124.480252078313,51,0
52,816.4208265727779,2114.2617421011414,52,0
53,815.4197128928032,2103.283633988204,53,0
54,815.3549811176526,2092.978551520279,54,0
55,815.3878424423758,2081.5720962892406,55,0
56,815.5701607741956,2070.8674012406927,56,0
57,812.2047418838911,2059.4254246726714,57,0
58,809.5404798723291,2048.2315830428415,58,0
59,807.2833180989975,2037.521439865318,59,0
60,805.8120559476775,2026.6515105519095,60,0
61,803.9840295222948,2016.7948481633719,61,0
62,802.1765907644311,2008.3096008885668,62,0
63,801.5338306355541,1999.0864686479385,63,0
64,799.1108981878001,1990.9043238004035,64,0
65,796.0392767468073,1982.8247019237756,65,0
66,793.2679963497737,1975.888494517834,66,0
67,790.6244161267331,1968.7531525203117,67,0
68,786.6513787697959,1961.523247042834,68,0
69,782.2382490947068,1954.4806881060967,69,0
70,778.7975536163109,1947.2583873828146,70,0
71,777.4109598663857,1939.5431665173755,71,0
72,775.1097245647172,1931.9599270776978,72,0
73,769.9158210920589,1922.1914309025246,73,0
74,767.3678243165376,1912.8081428453354,74,0
75,766.5230216238374,1902.6777022585686,75,0
76,766.408503308042,1890.0729132430608,76,0
77,767.1834401125068,1877.4042000383133,77,0
78,768.0154236557491,1865.417910692333,78,0
79,769.0963788861479,1852.1659193444334,79,0
80,775.5933011768648,1842.3295260992757,80,0
81,779.457054311704,1831.850797308698,81,0
82,780.2663743271355,1821.8100915901925,82,0
83,777.5690221886526,1813.4815497900759,83,0
84,782.3218324204366,1804.5983969101064,84,0
85,787.4111827020363,1794.3571197179886,85,0
86,788.648528373636,1783.1373976247232,86,0
87,787.4592281366688,1772.4270377729358,87,0
88,788.1853697578463,1762.8658879233021,88,0
89,789.3855391730402,1753.1142884831982,89,0
90,790.1934577468011,1742.236327662455,90,0
91,790.3930683970137,1730.8275275815322,91,0
92,793.252391696462,1720.28870495557,92,0
93,795.3815985657277,1709.3326336523066,93,0
94,796.509172369752,1698.7143122615341,94,0
95,794.4343071926742,1686.8742516526581,95,0
96,793.9420002513581,1676.0527611546224,96,0
97,793.5000393556796,1665.0598468155856,97,0
98,793.0720470282366,1654.1727216737663,98,0
99,791.8081047099733,1642.9627010625322,99,0
100,789.4855930497904,1632.8828353142915,100,0
101,789.0917441025844,1625.7709690703002,101,0
102,786.2708461578756,1618.360866797262,102,0
103,783.5698992740744,1600.0965922478717,103,0
104,782.1943896539626,1589.090545527537,104,0
105,774.8398597645821,1581.0900215803038,105,0
106,769.6950228773072,1574.189420808081,106,0
107,765.7491466177875,1566.7598549802153,107,0
108,763.0745473753319,1559.0814254058444,108,0
109,759.0656991550414,1549.8744936398748,109,0
110,757.882016786326,1539.7660110261252,110,0
111,756.111395342257,1529.8667274549343,111,0
112,754.3401204998187,1520.2586364200063,112,0
113,754.3635882261779,1509.3513632353593,113,0
114,754.0075771876437,1497.217644632704,114,0
115,753.3909167223646,1485.0979574381752,115,0
116,754.3309641256474,1472.5484401053372,116,0
117,757.3843155579699,1460.3553123863217,117,0
118,759.4146080011998,1448.0865191406397,118,0
119,761.1250176325929,1435.8236565097268,119,0
120,761.3431529021523,1424.8706332407266,120,0
121,762.4130349032654,1415.5383504117917,121,0
122,765.4587751811076,1405.4084634659894,122,0
123,771.2143875938125,1384.8665575768564,123,0
124,774.3054472290926,1376.2023438711155,124,0
125,776.4361740431264,1370.5101384477641,125,0
126,777.2737287851894,1363.7713744250966,126,0
127,780.0697216103215,1355.281524273618,127,0
128,782.3616312306277,1346.8587933886006,128,0
129,784.3617529725528,1336.5734899103277,129,0
130,788.4483395509957,1324.5761312922443,130,0
131,792.0891216579605,1315.5030182089813,131,0
132,793.2194665288845,1305.406818282171,132,0
133,795.4690531597425,1295.3231634407719,133,0
134,796.0702143389373,1284.494733475295,134,0
135,796.293685718266,1273.7351902784071,135,0
136,800.472366842193,1257.1813406972926,136,0
137,798.5807836340822,1245.8898411048995,137,0
138,797.4835092885954,1233.0511279058067,138,0
139,794.9266146295948,1223.6246698612874,139,0
140,792.7515702050276,1214.80282085578,140,0
141,788.5414985860292,1208.6102124278416,141,0
142,784.0751940980231,1199.2026398632026,142,0
143,780.35428525189,1190.5422834322271,143,0
144,776.4778205858412,1183.667766890953,144,0
145,775.3931169608036,1175.9102615031538,145,0
146,773.9358282690561,1166.7500203434865,146,0
147,772.9744390134591,1154.3048748891927,147,0
148,770.1093630409781,1145.8778162473973,148,0
149,767.2985668895155,1138.2111645833072,149,0
150,765.2827727583715,1127.9773690405655,150,0
151,763.7020491425377,1117.1902320219629,151,0
152,763.0167465077858,1106.7906890139418,152,0
153,764.4578523356616,1096.1937617305218,153,0
154,767.3563667692318,1085.6582850428551,154,0
155,769.4792014081959,1074.0132500699162,155,0
156,770.5115206008732,1061.4002448842334,156,0
157,770.5757473023695,1048.37977439938,157,0
158,769.5877519479209,1035.4666925972008,158,0
159,773.2230445023247,1024.8950830626102,159,0
160,778.8365542712983,1014.9611754583273,160,0
161,785.5511001079902,1005.4759792686901,161,0
162,790.1253869779703,995.6944730933889,162,0
163,790.1184067588218,985.7957531663988,163,0
164,789.0707575004257,977.4216839006843,164,0
165,789.8197767273498,969.9921285235849,165,0
166,792.9898808118637,961.8475081622088,166,0
167,796.1331410582696,953.2256895318147,167,0
168,798.3668428134915,943.0574942500164,168,0
169,795.516970924875,933.7312456689,169,0
170,794.4655647640415,925.2976869830936,170,0
171,792.5373804749958,916.2680673169015,171,0
172,790.5464801654783,906.0541806502176,172,0
173,791.1725660736896,895.5460154604789,173,0
174,792.5627932795529,885.0248374960236,174,0
175,792.5760924966158,874.829115123576,175,0
176,787.4745677189637,864.5610308481643,176,0
177,783.5492802176825,854.3525156904765,177,0
178,779.5198959732234,844.6373184177415,178,0
179,785.9533113660821,837.7531408372932,179,0
180,781.8476766700625,840.1726516669062,180,0
181,769.6051646150034,844.310625294729,181,0
182,761.296033711939,849.6154515290245,182,0
183,778.4855850921036,854.966233611129,183,0
184,771.4261526229559,849.615776227125,184,0
185,760.2287380310463,847.8113001520742,185,0
186,759.6039900900079,844.8676996026205,186,0
187,753.8561899677734,841.9857597826878,187,0
188,743.7360618936926,840.2893406086711,188,0
190,733.7354191843228,840.2586264682102,190,0
191,731.0703287970597,838.3809157445969,191,0
203,736.7617781223752,826.4350268139821,203,0
214,735.4184110060113,826.3880757870853,214,0
