frame,y,x,frame,particle
0,639.5504656219472,2432.718185365278,0,0
1,639.5580408206732,2431.344001665162,1,0
2,639.3750582320404,2429.4158750268093,2,0
3,639.5343648520693,2427.8165475954547,3,0
4,639.32601018444,2425.0794763291,4,0
5,638.0522496088148,2423.3291481970614,5,0
6,638.1160656254941,2420.5104874513568,6,0
7,637.4436408002688,2417.846351183255,7,0
8,637.6280388717987,2414.780545512227,8,0
9,637.4623330329907,2411.3801635983664,9,0
10,637.2529645925886,2407.284406913396,10,0
11,637.3205216081574,2403.3765482058384,11,0
12,638.4559693483643,2400.4635986073745,12,0
13,637.7405814284829,2393.6948839046386,13,0
14,636.3041022426465,2387.9645716692908,14,0
15,639.7378553785295,2380.489371564929,15,0
16,644.6069693950745,2373.0797469514623,16,0
17,635.0577772010348,2365.442686761023,17,0
18,636.243066882457,2355.968962438407,18,0
19,645.6426337246842,2344.1298357191627,19,0
20,654.5597760065592,2332.7997459958215,20,0
21,655.044105350204,2321.4968421256194,21,0
22,638.2576302487439,2309.3143324291527,22,0
23,654.4029420409628,2297.957469135954,23,0
24,639.0590562308698,2285.3361711553234,24,0
25,637.58950563401,2271.910482092314,25,0
26,637.5371566385701,2259.0308457376855,26,0
27,637.9360772220616,2247.0760618033473,27,0
28,637.9749624035536,2234.109446869435,28,0
29,637.2826596301336,2220.6139921993376,29,0
30,637.463079548836,2207.063633918557,30,0
31,652.9451186020306,2194.6457869712362,31,0
32,649.9612714400902,2180.7150847552107,32,0
33,649.6673511391289,2166.8050578960915,33,0
34,648.7266362843013,2153.132279222383,34,0
35,642.8287641940258,2138.982160746736,35,0
36,642.0154954847482,2125.2100899706484,36,0
37,640.9836048271156,2110.9366422930975,37,0
38,639.961872223826,2096.8479828093978,38,0
39,634.1248384855811,2082.211935863333,39,0
40,631.3518044492192,2068.4517043273845,40,0
41,628.7338515452566,2053.958835500116,41,0
42,625.2065179113174,2039.9072744847256,42,0
43,616.1053166171898,2026.453424377195,43,0
44,612.534373334362,2012.4978412698067,44,0
45,609.3312452886192,1999.1923328632577,45,0
46,607.2734142121482,1986.0599940248978,46,0
47,605.1303497206987,1974.8469041321384,47,0
48,602.2557443832794,1964.5858720810863,48,0
49,599.8784924184301,1955.7689632726208,49,0
50,598.1274545795646,1944.9938438621828,50,0
51,596.5448171707615,1936.3058760447234,51,0
52,595.3561392755049,1927.159620600778,52,0
53,591.4393512827287,1918.1893217716015,53,0
54,588.8980360549674,1909.9213884076846,54,0
55,589.4146558890654,1899.8883510886005,55,0
56,598.5091197625702,1889.0075133831722,56,0
57,597.6591395015178,1879.359674324712,57,0
