horizonal,z
0,0
0.0593731582692385,0.131004852544919
0.100754092016665,0.238916924828914
0.126382392897986,0.32891528544377
0.138497652568821,0.406179002980991
0.139339462684831,0.47588714603225
0.131147414901695,0.543218783189218
0.116161100875068,0.613352983043541
0.096620112260585,0.69146881418672
0.074764040713919,0.782745345210486
0.0528324778907349,0.892361644706483
0.0330650154466686,1.02549678126624
0.0177012450373926,1.18732982348155
0.0089807583185653,1.38303983994393
0.00914314694584064,1.61780589924501
0.0204280025748847,1.89680706997646
0.0450749168613601,2.22522242072998
0.0852775038117054,2.60819843417536
0.14047071848079,3.04892643768184
0.205813594548441,3.54756726790231
0.276097344500945,4.10402107411625
0.346113180824586,4.71818800560314
0.410652316005666,5.3899682116423
0.464505962530459,6.11926184151332
0.502465332885244,6.90596904449566
0.519321639556325,7.74998996986866
0.510579444884519,8.65100423389376
0.480036003269681,9.60612775649585
0.436838693020699,10.6108224599635
0.390224061178293,11.6605226999583
0.34942865478318,12.7506628321414
0.323689020876062,13.8766772121744
0.322241706497641,15.0340001957185
0.354323258688668,16.2180661384351
0.428957654182647,17.4242932739137
0.542414651282632,18.6471325114202
0.671194969724391,19.8795354075196
0.790098766786274,21.1143245422006
0.873926199746659,22.3443224954517
0.897477425883898,23.5623518472616
0.83555260247637,24.7612351776188
0.66295188680244,25.9337950665119
0.354475436140445,27.0728540939296
-0.111943119987346,28.1716119652423
-0.721943537223739,29.2276524683865
-1.43766452938249,30.2413878316637
-2.22085312624689,31.2132774240478
-3.0332563576002,32.1437806145129
-3.83662125322571,33.0333567720335
-4.59269484290673,33.8824652655833
-5.26322415642649,34.6915654641367
-5.81032315779316,35.4612012940009
-6.21812186450542,36.1969901214663
-6.5048751769724,36.9124131447976
-6.69177346940195,37.621628020924
-6.80000711600193,38.3387924067746
-6.8507664909802,39.0780639592786
-6.86524196854461,39.8536003353649
-6.86462392290303,40.6795591919628
-6.87010272826332,41.5700981860015
-6.89754008116207,42.5347275138778
-6.94148296745092,43.5643675298602
-6.99114969531022,44.6452911276849
-7.03575857292035,45.7637712010881
-7.06452790846168,46.9060806438059
-7.06667601011457,48.0584923495747
-7.03142118605939,49.2072792121307
-6.9479817444765,50.3387141252101
-6.80663034449484,51.4400938545845
-6.60989647502049,52.5106176784375
-6.36821725707383,53.5571639152181
-6.09216160554376,54.5867388673801
-5.79229843531923,55.6063488373771
-5.47919666128917,56.6230001276628
-5.16342519834252,57.6436990406906
-4.85555296136819,58.6754518789143
-4.56609619275792,59.7252436142801
-4.30241078507107,60.7987793882846
-4.06695408862679,61.8997806052279
-3.86176207376664,63.0317980253503
-3.68887071083214,64.1983824088919
-3.55031597016483,65.4030845160929
-3.44813382210622,66.6494551071935
-3.38436023699786,67.9410449424339
-3.36103118518126,69.2814047820542
-3.37968172830695,70.6729659304294
-3.43602386449245,72.1051460174996
-3.52201277667268,73.5589667542149
-3.62954103419621,75.0153099195423
-3.75050120641159,76.4550572924488
-3.87678586266738,77.8590906519012
-4.00028757231213,79.2082917768666
-4.11289890469441,80.4835424463119
-4.20659429258941,81.6659716991318
-4.27825997437232,82.7515441698838
-4.33239548709816,83.759219666403
-4.37415527523532,84.7099360759462
-4.40869378325214,85.6246312857703
-4.44116545561702,86.524243183132
-4.4767247367983,87.4297096552883
-4.52052607126438,88.3619685894958
-4.5777239034836,89.3419578730113
-4.65327222847268,90.3890043296341
-4.74979481637256,91.5037061704677
-4.86841206643667,92.6745786306829
-5.01021932173692,93.8899355625186
-5.17631192534527,95.1380908182135
-5.36778522033365,96.4073582500062
-5.58573454977401,97.6860517101356
-5.83125525673827,98.9624850508402
-6.10533287327392,100.225052467863
-6.40236426996051,101.466968767185
-6.70653389210223,102.688920700655
-7.0011476968076,103.892237768156
-7.26951164118509,105.07824946957
