frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
0,770.1950926721004,2447.1818028752105,77962.90516350628,7.66212455624957,0.0684371690611552,826.3846291895458,140055.0,,0,0
1,770.153992648895,2446.306371875175,77705.4130941666,7.526366013873932,0.06491175008025446,844.4226562219592,139654.0,,1,0
2,770.2378153902835,2445.361389563507,77829.9114150998,7.583363330864557,0.06081598682093023,847.2336987353187,138580.0,,2,0
3,770.1968659151639,2444.3942708995564,78836.58962787014,7.646503379431348,0.04999551401567028,874.7138208906665,140228.0,,3,0
4,770.0723713256893,2443.216121808042,78024.66944191675,7.4497629859933845,0.04739617297505571,888.805926293733,137948.0,,4,0
5,770.0585450658335,2442.2136891151276,78018.30892594397,7.506946229966708,0.047776216874285564,892.1818246235332,138465.0,,5,0
6,769.9841887152438,2440.7813140126336,79025.56695912508,7.460446941781054,0.059508364800037204,907.1800880295806,141863.0,,6,0
7,769.7959993476337,2439.4505156033956,78949.48597525492,7.404680246934456,0.0321321984528672,910.278792198334,141480.0,,7,0
8,769.7479760359322,2438.054194753174,78452.19621218114,7.311788735365507,0.039249046348214356,892.2944065500785,141528.0,,8,0
9,769.7667826645076,2436.406454750706,79417.07728566449,7.3260790603041235,0.018766673640835674,894.1382538813446,142355.0,,9,0
10,769.6376635349884,2434.574901500328,78354.94385264169,7.307634517260706,0.013205712231845348,885.8830959041032,141640.0,,10,0
11,769.446963222862,2432.7989514226033,79232.20762771284,7.372057762409383,0.09724840384352482,868.363148052528,141825.0,,11,0
12,769.4247221000248,2430.835742046116,81450.4655764619,7.352107638338589,0.10014505125712703,886.4395609055726,143966.0,,12,0
13,769.3602354060516,2428.4220520080708,81022.81859105681,7.404870763624961,0.07559925811331064,866.2514644138583,143302.0,,13,0
14,769.0122657879316,2425.9589918079887,81453.68234079723,7.336062424781743,0.07969225661510136,892.1839901958177,146407.0,,14,0
15,768.9690879158422,2423.246878713727,81521.97829385039,7.355344777567542,0.06797133889816141,904.0213165300952,145935.0,,15,0
16,768.8485121756692,2420.238590452385,82692.77492477519,7.490535872518079,0.054325200237042896,898.0306463020175,149736.0,,16,0
17,768.4864604149401,2416.7830885896956,82603.22888940225,7.478383110138538,0.11289407015101975,913.8998514650899,149342.0,,17,0
18,768.383990576294,2413.192602064787,82753.67048579364,7.463225996289044,0.08770079351570882,901.9346496131391,150148.0,,18,0
19,768.2705152391156,2409.189378105132,81886.96323045045,7.472439071580415,0.07570199854482706,922.870132658908,152023.0,,19,0
20,768.1060143049137,2404.680583795596,79869.30723324289,7.492080704189443,0.03940001791175229,902.9030526194261,150076.0,,20,0
21,767.8937657900032,2399.8490720796085,78618.24881822501,7.444669366350437,0.01109668676591488,848.9297088423318,150635.0,,21,0
22,767.8916227291113,2394.575791491532,76862.17086904478,7.524456622214952,0.03744426551788864,885.87298287101,144020.0,,22,0
23,767.9268888085037,2389.2034356580866,75441.33249951547,7.549950790390357,0.05902900113987744,906.9097870755866,141229.0,,23,0
24,767.5236812486279,2383.2684482711225,72869.15578172899,7.439093290339423,0.028301051515561372,924.476261672998,135439.0,,24,0
25,767.3696412591249,2377.1302222790155,70810.65390377135,7.571799650071343,0.04369962660051614,915.1040389416696,131751.0,,25,0
26,766.8721684514298,2370.726127713853,69980.21561240773,7.445261174832439,0.06722178758775078,876.236677794287,126666.0,,26,0
27,765.9074580388127,2363.7587714480865,67325.50705393514,7.011689613799504,0.07068079468716304,868.489221044397,118564.0,,27,0
28,765.0358242196745,2356.0934562796588,62987.607598351235,6.5448695008566435,0.11232625471862338,842.9697603482682,110465.0,,28,0
29,764.8303031193506,2348.115727056122,60351.4769664052,6.5646903118116775,0.12462357946617815,796.0447860976736,105067.0,,29,0
30,764.8780493236392,2339.372280066546,55589.75233699529,6.445260398314369,0.12398090052502869,744.2970743787425,99637.0,,30,0
31,765.0420387545731,2330.359511751268,53115.52579518925,6.386565795864755,0.11485772186511886,739.5040104207758,95943.0,,31,0
32,765.6369250902409,2321.3984557683007,52383.193410424166,6.8025211741995015,0.1283108714770531,728.82237406914,95098.0,,32,0
