frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle
0,766.078007380123,2364.027244498123,17702.29686746046,4.133448057534825,0.07272204612881883,298.4367800392468,35892.0,,0,2
1,766.0742491000129,2363.4103209896784,17249.82684871836,4.138640103495921,0.0795265463790754,311.2465427396812,35183.0,,1,2
2,766.1292882778788,2362.6736048006014,16808.34622882566,4.0965470813727185,0.07003452643699808,298.38156403613914,34408.0,,2,2
3,765.8812050349743,2361.9019201243777,17085.199565122293,4.022469202253534,0.09020158552785916,307.89827365367927,35341.0,,3,2
4,766.0516406928276,2361.1006069127893,17328.59093339424,4.077798022381337,0.08271105363234203,306.9114120130228,35132.0,,4,2
5,765.8050763602492,2360.0311365930697,17527.970872071404,4.1442626578849096,0.06455705391441494,302.7147258301721,35583.0,,5,2
6,765.8685441915491,2358.916096375979,17425.67304793088,4.176210051374764,0.07681370665063195,287.04565650516554,35209.0,,6,2
7,765.8276027570033,2357.8692536865715,17530.382255406093,4.133007897779068,0.0654696712515837,292.8084518495574,35476.0,,7,2
8,765.7303600856314,2356.465053053845,17627.646997431842,4.237095901130486,0.07478942757021882,286.0207948228716,36048.0,,8,2
9,765.7041133026061,2355.030398940753,17297.695647983102,4.0796670281051615,0.028160375267346653,300.6855249645392,34862.0,,9,2
10,765.8831939152229,2353.541557688383,17682.637267418486,4.092276746208164,0.03811359890769248,304.5282672121851,36205.0,,10,2
11,765.7784628716171,2351.656398591299,17121.293052775793,4.060156751935401,0.045422349176087784,292.3665456042771,35056.0,,11,2
12,765.744699604865,2349.5723528867475,17366.78723485286,4.101414365784349,0.05488963841898003,301.878410181737,35616.0,,12,2
13,765.8777638051637,2347.352192875083,16856.652942665438,4.050269576072598,0.02187704762643546,293.9597808592837,34424.0,,13,2
14,765.8911116270954,2344.856798997388,16602.166567116034,3.965826585962908,0.03790374684823222,309.2184619759183,34001.0,,14,2
15,765.7886286228189,2341.8318231172066,16914.469068070975,3.9688813206126303,0.04089497830390983,302.1471983936268,33909.0,,15,2
16,765.889428045602,2338.3977639005225,15968.619087484154,3.9954435649605817,0.0464656606040867,287.4777674554645,31901.0,,16,2
17,765.9775677233775,2334.846651017814,15898.271135405314,4.054338759156152,0.07936199018005054,288.4622147926634,32084.0,,17,2
18,766.1701913168152,2330.7935846886808,15732.771174732592,3.9298055760464328,0.0824674313490987,303.884477504692,31662.0,,18,2
19,766.1018546355206,2326.384860143115,15523.780803289505,3.990113714145307,0.09968105703699787,298.8900579521363,32346.0,,19,2
20,766.3452569933319,2321.321641223169,15225.609662531477,3.994678941978947,0.11239873681913018,312.2345366577373,31395.0,,20,2
21,766.6022722191298,2316.458546186832,15414.168879670651,3.9851495608339333,0.20294666155895902,329.62504546090065,30671.0,,21,2
22,767.1991943198673,2310.6521024038757,13939.26756034903,3.984572807681095,0.2017700356084508,279.63926759854496,29090.0,,22,2
23,766.9677737770265,2304.507370886847,14460.183436757905,4.106556671682004,0.2296236010575138,288.3938016967794,29726.0,,23,2
24,766.9604792110737,2298.1707602489364,14360.640314657001,4.0585975169382875,0.22425291215617116,285.01968523016563,29351.0,,24,2
25,767.3132565227585,2291.3808713199583,14025.608232729039,4.069207882578642,0.22894073233680187,299.5773523869487,28835.0,,25,2
26,767.5848514941652,2283.932485678478,12915.161014991541,4.278564189994543,0.27774449530140827,263.0560165796271,27149.0,,26,2
27,768.2619487079378,2276.0567462970644,11241.283888836355,4.277414049964386,0.38429399235190387,241.6295881505617,22816.0,,27,2
28,768.7552940201841,2267.659929434306,10259.357011196797,4.36455322172064,0.4480592530044292,218.54964724967357,21120.0,,28,2
29,768.7026315322361,2258.8240132145665,10216.840960641588,4.263805213066813,0.43505450729394735,217.61156186458174,21202.0,,29,2
30,768.4628747736267,2249.7726641625864,10212.457687241827,4.204942623717343,0.3982569919918055,208.61251516865644,21516.0,,30,2
31,768.4568533933702,2240.73066961773,10588.599609263334,4.187617286279383,0.3734459912748481,221.50789896906454,22380.0,,31,2
32,768.3926451492733,2231.3827646043123,10263.317312901781,4.241690867411748,0.3967363136600322,209.06576412281848,21394.0,,32,2
